participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,Diabetes,,3,130102,Diabetes,1,0.75,17.825,2.8806019663,18.984,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)","""BMI"" - -52% toward Diabetes
""Age"" - -48% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,4,130103,No Diabetes,1,0.75,19.233,2.95662755367,18.984,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)","""Glucose"" - -53% toward Diabetes
""Age"" - -47% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,5,130104,No Diabetes,1,0.75,22.312,3.10512465033,18.984,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)","""Glucose"" - -70% toward Diabetes
""Insulin"" - -30% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,6,130105,Diabetes,0,0.75,33.162,3.50140464208,18.984,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)","""Age"" - -90% toward Diabetes
""Insulin"" - +10% toward No Diabetes",,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,Diabetes,,7,130106,Diabetes,1,0.75,17.377,2.85514749274,18.984,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Age"" - -52% toward Diabetes
""BMI"" - -48% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,Diabetes,,8,130107,Diabetes,1,0.75,12.198,2.50127200387,18.984,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)","""Glucose"" - -55% toward Diabetes
""BMI"" - -45% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,Diabetes,,9,130108,Diabetes,1,0.75,123.735,4.81814218198,18.984,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)","""Glucose"" - -67% toward Diabetes
""Insulin"" - -33% toward Diabetes",,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,10,130109,No Diabetes,1,0.75,25.729,3.2476187604,18.984,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)","""Age"" - -92% toward Diabetes
""BMI"" - +8% toward No Diabetes",,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,11,130110,No Diabetes,1,0.75,22.112,3.09612044759,18.984,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)","""BMI"" - -86% toward Diabetes
""Glucose"" - -14% toward Diabetes",,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,training,No Diabetes,,12,130111,Diabetes,0,0.75,18.735,2.93039343225,18.984,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)","""Glucose"" - -93% toward Diabetes
""Age"" - +7% toward No Diabetes",,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,10,3,6,1,,,,,,,1,0,,,,,,,,0.524180304215,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.75,9.163,2.21517363598,18.984,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649) -> 28(0.189189189189)",,0.8,0.459459459459,No Diabetes,1,0.610742825574,0.411767516955,0.616731958631,0.204964441675,1,,,,,,Age,-0.459459459459,0.44609907894,0.116731958631,0,far from boundary,0,1,0,10,3,6,1,0.9436480287,0.118676458828,0.242541299081,0.242541299081,0.123864840253,0.919781992961,1,0,,,,,,,,0.524180304215,0.514143108041,,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0,0,-0.459459459459
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.75,9.854,2.28787746412,18.984,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568) -> 26(0.135135135135)",,0.8,0.432432432432,No Diabetes,1,0.532520237996,0.483539690781,0.678733554517,0.195193863736,1,,,,,,Age,-0.432432432432,0.45138580989,0.178733554517,1,near boundary,0,1,0,10,3,6,1,0.955325964057,0.0323992776757,0.390333809076,0.390333809076,0.357934531401,0.90018595144,1,0,,,,,,,,0.524180304215,0.482918372054,,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,0,-0.432432432432
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.75,7.485,2.01290101787,18.984,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514) -> 26(0.135135135135)",,0.8,0.378378378378,No Diabetes,1,0.490028420525,0.4679117222,0.627492720928,0.159580998729,1,,,,,,Age,-0.378378378378,0.421749782356,0.127492720928,0,far from boundary,0,1,0,10,3,6,1,0.93240631059,0.0764467974998,0.275178687124,0.275178687124,0.198731889624,0.924824720115,1,0,,,,,,,,0.524180304215,0.42046890008,,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,0,0,-0.378378378378
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,4,130203,,,0.75,7.546,2.02101762154,18.984,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 28.08744(0.27)
""Age"" - 29(0.216216216216)",,0.8,0.39732228154,No Diabetes,1,0.2875,0.463741061238,0.564119380579,0.10037831934,1,,,,,,BMI,-0.39732228154,0.252637025417,0.064119380579,0,far from boundary,0,1,1,10,3,6,1,0.920702830345,0.0867721396761,0.208643768795,0.208643768795,0.121871629118,0.920702830345,1,0,,,,,,,,0.524180304215,0.442355079948,1,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,-0.39732228154,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,5,130204,,,0.75,10.148,2.31727664174,18.984,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486) -> 28(0.189189189189)",,0.8,0.297297297297,No Diabetes,1,0.397385102861,0.492607340351,0.622457307668,0.129849967316,1,,,,,,Age,-0.297297297297,0.436768071882,0.122457307668,1,near boundary,0,1,0,10,3,6,1,0.946899723216,0.0165789274235,0.273629351364,0.273629351364,0.257050423941,0.946899723216,1,0,,,,,,,,0.524180304215,0.326794692119,,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,0,0,0,-0.297297297297
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,6,130205,,,0.75,11.197,2.41564588528,18.984,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746) -> 26(0.196684461928)
""Age"" - 22(0.027027027027)",,0.8,0.491711154819,No Diabetes,1,0.325815538072,0.44484721091,0.554402747674,0.109555536763,1,,,,,,BMI,-0.491711154819,0.222804660194,0.054402747674,0,far from boundary,0,1,1,10,3,6,1,0.867928172828,0.132294051113,0.254252891065,0.254252891065,0.121958839951,0.860628948009,1,0,,,,,,,,0.524180304215,0.551403982933,1,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,-0.491711154819,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,7,130206,,,0.75,10.823,2.38167349931,18.984,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 25.80968(0.19)
""Age"" - 27(0.162162162162)",,0.8,0.551078954763,No Diabetes,1,0.45,0.477129570752,0.569259502961,0.0921299322094,1,,,,,,BMI,-0.551078954763,0.167181002673,0.069259502961,0,far from boundary,0,1,1,10,3,6,1,0.906495649301,0.054673871648,0.316205990296,0.316205990296,0.261532118648,0.906495649301,1,0,,,,,,,,0.524180304215,0.61999250647,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,-0.551078954763,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,8,130207,,,0.75,8.41,2.12942147398,18.984,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751)
""BMI"" - 39.4(0.66732228154) -> 28.08744(0.27)
""Age"" - 30(0.243243243243)",,0.8,0.39732228154,No Diabetes,1,0.225,0.4427041147,0.525997981496,0.0832938667954,1,,,,,,BMI,-0.39732228154,0.209638046154,0.025997981496,0,far from boundary,0,1,1,10,3,6,1,0.924889637563,0.137479314236,0.114172263574,0.114172263574,-0.0233070506629,0.873693723936,1,0,,,,,,,,0.524180304215,0.442355079948,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,0,-0.39732228154,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,9,130208,,,0.75,7.935,2.07128335398,18.984,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946) -> 26(0.135135135135)",,0.8,0.810810810811,No Diabetes,1,1.06485197406,0.378484007523,0.695538024142,0.317054016619,1,,,,,,Age,-0.810810810811,0.391033287163,0.195538024142,0,far from boundary,0,1,0,10,3,6,1,0.961142587697,0.187566199816,0.470271182158,0.470271182158,0.282704982342,0.864116829365,1,0,,,,,,,,0.524180304215,0.920064675873,,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0,0,-0.810810810811
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,Diabetes,No Diabetes,10,130209,,,0.75,9.593,2.26103366584,18.984,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1) -> 26.66384(0.22)
""Age"" - 31(0.27027027027)",,0.8,0.78,No Diabetes,1,0.68,0.475402330642,0.701610601008,0.226208270366,1,,,,,,BMI,-0.78,0.290010603033,0.201610601008,0,far from boundary,0,1,1,10,3,6,1,0.899722965187,0.0585422796506,0.390687283283,0.390687283283,0.332145003633,0.816715375427,1,0,,,,,,,,0.524180304215,0.884468476848,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,-0.78,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,11,130300,,,0.75,12.394,2.51721248454,18.984,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027) -> 54(0.891891891892)",,0.8,0.864864864865,Diabetes,1,0.964947050872,0.47914363584,0.781529052396,0.302385416556,1,,,,,,Age,0.864864864865,0.349633137893,0.281529052396,0,far from boundary,0,1,0,10,3,6,1,0.932902984055,0.0510070332363,0.632574836865,0.632574836865,0.581567803629,0.786653175436,1,0,,,,,,,,0.524180304215,0.982514147847,,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0.864864864865
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,12,130301,,,0.75,19.631,2.97710994943,18.984,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077)
""Age"" - 31(0.27027027027) -> 58(1)",,0.8,0.72972972973,Diabetes,1,0.83106858896,0.471507571159,0.749848295971,0.278340724812,1,,,,,,Age,0.72972972973,0.38142988215,0.249848295971,0,far from boundary,0,1,0,10,3,6,1,0.898943153675,0.0681400565705,0.439609087679,0.439609087679,0.371469031108,0.842038305702,1,0,,,,,,,,0.524180304215,0.826390467912,,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0.72972972973
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,13,130302,,,0.75,7.533,2.01929336884,18.984,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916)
""BMI"" - 29.5(0.319612250632) -> 44.31648(0.84)
""Age"" - 37(0.432432432432)",,0.8,0.520387749368,Diabetes,1,0.405,0.457524313708,0.618172408573,0.160648094865,1,,,,,,BMI,0.520387749368,0.308708448767,0.118172408573,0,far from boundary,0,1,1,10,3,6,1,0.902903986316,0.0899558203792,0.320926570356,0.320926570356,0.230970749977,0.838725583497,1,0,,,,,,,,0.524180304215,0.584534489403,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0,0.520387749368,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,14,130303,,,0.75,19.818,2.98659061564,18.984,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785)
""BMI"" - 26(0.196684461928) -> 44(0.828884518123)
""Age"" - 51(0.810810810811)",,0.8,0.632200056196,Diabetes,1,0.531384518123,0.461206551844,0.660190771552,0.198984219708,1,,,,,,BMI,0.632200056196,0.314748816862,0.160190771552,0,far from boundary,0,1,1,10,3,6,1,0.893335164593,0.0439971594513,0.451173605186,0.451173605186,0.407176445735,0.912362425727,1,0,,,,,,,,0.524180304215,0.713712950553,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0,0.632200056196,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,15,130304,,,0.75,8.437,2.13262679518,18.984,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243) -> 48(0.72972972973)",,0.8,0.486486486486,Diabetes,1,0.619714218996,0.456284584367,0.648310200151,0.192025615784,1,,,,,,Age,0.486486486486,0.394719321334,0.148310200151,0,far from boundary,0,1,0,10,3,6,1,0.909126940505,0.104700083858,0.366159990387,0.366159990387,0.261459906529,0.845947220248,1,0,,,,,,,,0.524180304215,0.545367844028,,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0,0,0.486486486486
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,16,130305,,,0.75,8.533,2.14394099955,18.984,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027) -> 51(0.810810810811)",,0.8,0.783783783784,Diabetes,1,0.910595835256,0.498825750363,0.722955369305,0.224129618942,1,,,,,,Age,0.783783783784,0.28595847934,0.222955369305,1,near boundary,0,1,0,10,3,6,1,0.877776138187,0.0975567477394,0.551150108293,0.551150108293,0.453593360554,0.834528867434,1,0,,,,,,,,0.524180304215,0.888839939886,,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0.783783783784
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,17,130306,,,0.75,25.036,3.22031478906,18.984,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002)
""BMI"" - 39.1(0.656785613936) -> 44.6012(0.85)
""Age"" - 42(0.567567567568)",,0.8,0.193214386064,Diabetes,1,0.0925,0.47579270031,0.547645141305,0.0718524409954,1,,,,,,BMI,0.193214386064,0.371879353598,0.047645141305,0,far from boundary,0,1,1,10,3,6,1,0.894068128429,0.0253928635876,0.123142575882,0.123142575882,0.0977497122942,0.901655022349,1,0,,,,,,,,0.524180304215,0.206546119431,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0,0.193214386064,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,18,130307,,,0.75,10.491,2.35051774675,18.984,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576) -> 46.30952(0.91)
""Age"" - 46(0.675675675676)",,0.8,0.341019949424,Diabetes,1,0.2125,0.410097907251,0.546743691994,0.136645784743,1,,,,,,BMI,0.341019949424,0.400697334493,0.046743691994,0,far from boundary,0,1,1,10,3,6,1,0.931796010115,0.0898788564425,0.138497411724,0.138497411724,0.048618555282,0.904298130606,1,0,,,,,,,,0.524180304215,0.377308138084,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0,0.341019949424,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,19,130308,,,0.75,15.77,2.75810940097,18.984,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268) -> 41.754(0.75)
""Age"" - 45(0.648648648649)",,0.8,0.314484405732,Diabetes,1,0.2125,0.466495820489,0.63101351564,0.164517695151,1,,,,,,BMI,0.314484405732,0.523134667896,0.13101351564,0,far from boundary,0,1,1,10,3,6,1,0.937103118853,0.0133659365246,0.236061785222,0.236061785222,0.222695848697,0.892849395737,1,0,,,,,,,,0.524180304215,0.34665122028,1,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0,0.314484405732,0
R_3akpeiY5qAXqHJo,diabetes,attribution,Glucose + BMI,testing,No Diabetes,Diabetes,20,130309,,,0.75,23.868,3.17253864966,18.984,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027) -> 45(0.648648648649)",,0.8,0.621621621622,Diabetes,1,0.766432664049,0.481679327756,0.65493530806,0.173255980303,1,,,,,,Age,0.621621621622,0.278716142226,0.15493530806,1,near boundary,0,1,0,10,3,6,1,0.910460529262,0.102945766638,0.459204962947,0.459204962947,0.356259196309,0.860590773425,1,0,,,,,,,,0.524180304215,0.701491523964,,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0.621621621622
R_3j0utxuxkNQAl6B,diabetes,counterfactual,Glucose + BMI,training,Diabetes,,1,130100,Diabetes,1,0.5,12.505,2.52612856433,16.3425,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)","""Glucose"" - 145(0.599727937426) -> 127(0.44669273933)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 33.2(0.449564484406)
""Age"" - 40(0.513513513514)",,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,7,7,6,6,,,,,,,0.6,0,,,,,,,,0.299498901694,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_3j0utxuxkNQAl6B,diabetes,counterfactual,Glucose + BMI,training,Diabetes,,2,130101,No Diabetes,0,0.5,14.736,2.69029347951,16.3425,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)","""Glucose"" - 120(0.387179051182) -> 102(0.234143853086)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038) -> 38(0.618151166058)
""Age"" - 48(0.72972972973)",,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,7,7,6,6,,,,,,,0.6,0,,,,,,,,0.299498901694,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_3j0utxuxkNQAl6B,diabetes,counterfactual,Glucose + BMI,training,Diabetes,,3,130102,No Diabetes,0,0.5,16.817,2.82239027954,16.3425,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)","""Glucose"" - 136(0.523210338378) -> 118(0.370175140282)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248) -> 32.7(0.432003371734)
""Age"" - 43(0.594594594595)",,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,7,7,6,6,,,,,,,0.6,0,,,,,,,,0.299498901694,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_3j0utxuxkNQAl6B,diabetes,counterfactual,Glucose + BMI,training,No Diabetes,,4,130103,No Diabetes,1,0.5,11.36,2.43009841329,16.3425,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)","""Glucose"" - 154(0.676245536473) -> 172(0.829280734569)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 35.6(0.533857825232)
""Age"" - 37(0.432432432432)",,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,7,7,6,6,,,,,,,0.6,0,,,,,,,,0.299498901694,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
