participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),mean(sparsity),sign dist user CF + original dist,x_1 Glucose original value,x_2 Blood Pressure original value,x_3 Insulin original value,x_4 BMI original value,x_5 Age original value,x_1 Glucose final changed value,x_2 Blood Pressure final changed value,x_3 Insulin final changed value,x_4 BMI final changed value,x_5 Age final changed value
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,14,160219,,,0.9166666667,2.559,0.9396165572,6.6945,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135) -> 34(0.351351351351)",,0.8,0.2162162162,No Diabetes,0,0.2082064503,0.0513636971,0.2134994567,0.1621357596,1,,,,,0.2162162162,0,0,0,0,1,0.7498778883,0.2865005433,1,near boundary,3,0,0,0.9567567568,0.0388635659,0.0548470453,-0.054847045,0.0159834793,0.9120827208,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.0680488707,,,,,1,0.6558026122,160101,1.0918712367,0.8756550205,-0.216216216,0.4744603433,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.09468298,0.0858376106,0.0646514092,62,,,,,,,,,0.2162162162,0.2162162162,0,,,,,-0.034044315,,,,,0.0340443153,,,,,,0.406395875,,-0.015983479,139,64,140,28.6,26,,,,,34
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,15,160209,,,0.9166666667,3.633,1.2900587532,6.6945,"""Glucose"" - 83(0.0726066995409) -> 116(0.353171229383)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 148(0.230965932525)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.6,0.4393536085,Diabetes,1,0.2341986252,4.0476834e-6,0.8739618608,0.8739578131,1,0.2805645298,,0.1587890786,,,1,0,1,0,0,1.9891900198,0.3739618608,0,far from boundary,3,1,1,0.9380765011,0.2152198711,0.0764837036,0.0764837036,-0.138736168,0.8927728445,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.1559522357,1,,1,,,0.312519945,160104,1.1255613534,0.686207745,-0.439353608,0.7525102547,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1703310018,0.1564387104,0.1245386675,62,0.2805645298,0.2805645298,,,0.1587890786,0.1587890786,,,,,0,-0.242709848,,-0.036778267,,,0.242709848,,0.0367782669,,,,,,,,0.406395875,,0.2917035748,83,78,71,29.3,36,116,,148,,
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,16,160215,,,0.9166666667,4.973,1.6040232797,6.6945,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 172(0.280458632352)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162) -> 29(0.216216216216)",,0.6,0.1901589786,Diabetes,1,0.1901460991,0.0776241236,0.936557487,0.8589333633,1,,,0.1361049245,,0.0540540541,0,0,1,0,1,4.5169224706,0.436557487,1,near boundary,3,1,0,0.9623880072,0.0606767912,0.0636563531,0.0636563531,0.0029795619,0.8157941569,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.05778381,,,1,,1,0.7308702369,160110,1.2263228376,1.0361638591,-0.190158979,0.6337174719,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1012295016,0.0830815403,0.0652364124,62,,,,,0.1361049245,0.1361049245,,,0.0540540541,0.0540540541,0,,,-0.490127837,,0,,,0.4901278366,,0,,,,,,0.406395875,,0.1243331442,117,60,106,33.8,27,,,172,,29
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,17,160216,,,0.9166666667,8.945,2.191094717,6.6945,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 65(0.369565217391)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.8,0.0652173913,No Diabetes,0,0.2653116091,0.0575860455,0.2875865899,0.2300005444,1,,0.0652173913,,,,0,1,0,0,0,3.5266750142,0.2124134101,1,near boundary,3,0,1,0.9869565217,0.0348212788,0.0128396469,-0.012839647,-0.021981632,0.9043713956,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.0085639735,,1,,,,0.4998821523,160110,0.9854249236,0.9202075323,-0.065217391,0.7084704117,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1006419752,0.0680979092,0.0946611829,62,,,0.0652173913,0.0652173913,,,,,,,0,,-0.159491688,,,,,0.1594916882,,,,,,,,,0.406395875,,0.0219816319,151,62,120,35.5,28,,65,,,
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,18,160217,,,0.9166666667,3.237,1.1746469749,6.6945,"""Glucose"" - 112(0.319163407584)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 186(0.309329373917)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135) -> 41(0.540540540541)",,0.6,0.5951274214,No Diabetes,0,0.5870023094,0.155856768,0.3211402192,0.1652834512,1,,,0.189722016,,0.4054054054,0,0,1,0,1,0.2777278366,0.1788597808,1,near boundary,3,0,0,0.946618523,0.0307606911,0.0093596319,-0.009359632,-0.021401059,0.8947314736,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.217318205,,,1,,1,0.7180944147,160110,1.1361562807,0.5410288593,-0.595127421,0.529624304,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.0922639202,0.0740965138,0.0736682451,62,,,,,0.189722016,0.189722016,,,0.4054054054,0.4054054054,0,,,-0.273894448,,-0.349055863,,,0.2738944476,,0.3490558629,,,,,,0.406395875,,0.0214010591,112,68,94,34.1,26,,,186,,41
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,19,160206,,,0.9166666667,9.413,2.2420917126,6.6945,"""Glucose"" - 103(0.242645808536) -> 118(0.370175140282)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 157(0.24952569496)
""BMI"" - 19.4(0) -> 23.81664(0.12)
""Age"" - 22(0.027027027027) -> 35(0.378378378378)",,0.2,0.7535453701,No Diabetes,0,0.9600096136,2.604494e-11,0.000195917,0.0001959169,1,0.1275293317,,0.154664687,0.12,0.3513513514,1,0,1,1,1,0.0002599936,0.499804083,0,far from boundary,3,0,0,0.9346839821,0.5589463979,0.1633766044,-0.163376604,-0.395569794,0.9100766134,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.2797258124,1,,1,1,1,0.2873435629,160103,1.6672825352,0.9137371651,-0.75354537,1.1140512563,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.2256563117,0.1917100738,0.1691444649,62,0.1275293317,0.1275293317,,,0.154664687,0.154664687,0.12,0.12,0.3513513514,0.3513513514,0,-0.100509047,,0,0.1832650734,-0.082767286,0.1005090465,,0,-0.183265073,0.0827672857,,,,,,0.406395875,,0.3955697935,103,80,82,19.4,22,118,,157,23.81664,35
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,20,160205,,,0.9166666667,6.422,1.8597295957,6.6945,"""Glucose"" - 100(0.217139942187) -> 113(0.327665363033)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 162(0.259836674091)
""BMI"" - 19.5(0) -> 33.2124(0.45)
""Age"" - 28(0.189189189189) -> 39(0.486486486486)",,0.2,1.097037434,Diabetes,1,1.1220706045,4.5595059e-6,0.99386011,0.9938555505,1,0.1105254208,,0.2392147158,0.45,0.2972972973,1,0,1,1,1,0.9059449748,0.49386011,0,far from boundary,3,1,0,0.9481432625,0.2844351188,0.0761415839,0.0761415839,-0.208293535,0.895574573,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.4150420316,1,,1,1,1,0.230110317,160103,1.6338507964,0.5368133624,-1.097037434,0.9211992276,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1860650222,0.1443865076,0.1492789479,62,0.1105254208,0.1105254208,,,0.2392147158,0.2392147158,0.45,0.45,0.2972972973,0.2972972973,0,-0.117272335,,-0.305226234,-0.162215901,-0.415163081,0.1172723354,,0.3052262343,0.1622159015,0.415163081,,,,,,0.406395875,,0.3605767027,100,74,46,19.5,28,113,,162,33.2124,39
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,1,160108,No Diabetes,0,0.6666666667,26.616,3.2815125387,6.18,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5197301828,,,95,82,180,35,43,,77.4,131.51,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,2,160110,Diabetes,0,0.6666666667,13.304,2.5880647419,6.18,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.5197301828,,,180,64,70,34,26,,71,118.49,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,3,160109,No Diabetes,1,0.6666666667,5.123,1.633740205,6.18,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.5197301828,,,191,68,130,30.9,34,,72.6,178.49,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,4,160107,Diabetes,1,0.6666666667,5.862,1.7684908423,6.18,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5197301828,,,100,78,184,36.6,46,,73.4,135.51,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,5,160106,Diabetes,1,0.6666666667,6.146,1.8158014637,6.18,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5197301828,,,120,80,200,38.9,41,,75.4,151.51,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,6,160111,No Diabetes,1,0.6666666667,6.214,1.826804811,6.18,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.5197301828,,,103,30,83,43.3,33,,92,155,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,7,160103,No Diabetes,1,0.6666666667,5.244,1.6570845659,6.18,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.5197301828,,,99,80,64,19.3,30,111,,,27.7,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,8,160102,No Diabetes,0,0.6666666667,18.441,2.9145764466,6.18,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.5197301828,,,187,68,304,37.7,41,150,,,34.85,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,9,160100,Diabetes,1,0.6666666667,9.017,2.1991116845,6.18,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.5197301828,,,186,90,225,34.5,37,161,,,30.2,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,10,160104,No Diabetes,1,0.6666666667,5.318,1.6710972928,6.18,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.5197301828,,,95,74,73,25.9,36,128,,,28.75,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,11,160105,No Diabetes,1,0.6666666667,5.54,1.7119945008,6.18,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.5197301828,,,116,72,87,22.1,37,132,,,27.1,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,12,160101,No Diabetes,0,0.6666666667,6.95,1.9387416596,6.18,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.5197301828,,,149,68,127,29.3,42,137.24,,,25.9,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160200,,,0.6666666667,21.202,3.0540955169,6.18,"""Glucose"" - 154(0.676245536473) -> 97(0.191634075837)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 75(0.0804256372185)
""BMI"" - 31.3(0.382832256252) -> 27.518(0.25)
""Age"" - 37(0.432432432432)",,0.4,0.722615704,No Diabetes,1,0.7965457514,0.0117860294,0.9999947435,0.9882087141,1,-0.484611461,,-0.105171987,-0.132832256,,1,0,1,1,0,1.3675439221,0.4999947435,0,far from boundary,2,1,1,0.9703077298,0.0980127824,0.2373659679,0.2373659679,0.1393531855,0.9703077298,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,0.3306060069,1,,1,1,,0.3369080806,160101,0.5608415903,0.5844141451,0.0235725548,0.6737290054,0.1343514903,0.1173808502,0.0826563159,0.1309225991,0.0942045267,0.0703520035,0.0932843537,62,0.4846114606,0.4846114606,,,0.1051719871,0.1051719871,0.1328322563,0.1328322563,,,0,0.640846278,,0,0.0803665462,,0.640846278,,0,0.0803665462,,,,,,,0.5197301828,,0.3353787503,154,72,126,31.3,37,97,,75,27.518,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,,,0.6666666667,13.815,2.6257549584,6.18,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 26.94856(0.23)
""Age"" - 43(0.594594594595)",,0.8,0.4373222815,Diabetes,0,0.6373181571,0.0020648162,0.1461816876,0.1441168715,1,,,,-0.437322282,,0,0,0,1,0,0.3295438572,0.3538183124,0,near boundary,2,0,1,0.9373214859,0.066463282,0.0170568399,-0.01705684,-0.049406442,0.8877282931,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,0.1995050604,,,,1,,0.3303079044,160107,1.2968551404,1.0340743967,-0.262780744,0.6184627556,0.1343514903,0.1173808502,0.0826563159,0.1309225991,0.1187173821,0.089538031,0.1047708372,62,,,,,,,0.4373222815,0.4373222815,,,0,,,,0.2983656018,,,,,0.2983656018,,,,,,,0.5197301828,,0.0494064421,100,74,215,39.4,43,,,,26.94856,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,,,0.6666666667,14.811,2.6953701479,6.18,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 128(0.189722016003)
""BMI"" - 37.1(0.586541163248) -> 28.08744(0.27)
""Age"" - 56(0.945945945946)",,0.6,0.4794546335,No Diabetes,1,0.4794587579,0.0145223684,0.9999996721,0.9854773037,1,,,-0.16291347,-0.316541163,,0,0,1,1,0,2.0554130357,0.4999996721,0,near boundary,2,1,1,0.9042173618,0.0372518432,0.1552344059,0.1552344059,0.1179825627,0.8333881583,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,0.2188661489,,,1,1,,0.5592181795,160107,1.413928036,1.0290149404,-0.384913096,0.822492173,0.1343514903,0.1173808502,0.0826563159,0.1309225991,0.1258676994,0.0853823844,0.1245684753,62,,,,,0.1629134703,0.1629134703,0.3165411632,0.3165411632,,,0,,,0.475419911,0.3505066802,,,,0.475419911,0.3505066802,,,,,,,0.5197301828,,0.1924862491,111,72,207,37.1,56,,,128,28.08744,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160214,,,0.6666666667,10.335,2.3355361931,6.18,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 94(0.119607357915)
""BMI"" - 29.9(0.33366114077) -> 26.94856(0.23)
""Age"" - 41(0.540540540541)",,0.6,0.231517282,No Diabetes,1,0.0314230641,0.0040397564,0.9997872205,0.9957474641,1,,,-0.127856141,-0.103661141,,0,0,1,1,0,4.3009638657,0.4997872205,0,near boundary,2,1,1,0.9536965436,0.0501717968,0.1339851947,0.1339851947,0.0838133979,0.9416426786,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,0.1049314455,,,1,1,,0.5233038891,160104,0.75346257,0.6964868259,-0.056975744,0.6879889416,0.1343514903,0.1173808502,0.0826563159,0.1309225991,0.1124680075,0.0909241077,0.0865221178,62,,,,,0.1278561412,0.1278561412,0.1036611408,0.1036611408,,,0,,,0,0.3891892315,,,,0,0.3891892315,,,,,,,0.5197301828,,0.1841569915,104,74,156,29.9,41,,,94,26.94856,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160201,,,0.6666666667,12.437,2.5206759007,6.18,"""Glucose"" - 187(0.956810066315) -> 106(0.268151674885)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 114(0.160851274437)
""BMI"" - 36.4(0.561955605507) -> 28.65688(0.29)
""Age"" - 36(0.405405405405)",,0.4,1.137962838,No Diabetes,1,1.0606139969,0.0000100978,0.9436747803,0.9436646825,1,-0.688658391,,-0.177348841,-0.271955606,,1,0,1,1,0,0.8292579081,0.4436747803,0,far from boundary,2,1,1,0.9588677732,0.2811421175,0.0585864035,0.0585864035,-0.222555714,0.9276288358,0.9,1,feature contribution,0.5,0,0.1,,,0,0.5197301828,0.5214705629,1,,1,1,,0.4387406549,160102,1.1026266726,0.4386351747,-0.663991498,0.7680003968,0.1343514903,0.1173808502,0.0826563159,0.1309225991,0.1364671895,0.1135632332,0.1186592959,62,0.6886583914,0.6886583914,,,0.177348841,0.177348841,0.2719556055,0.2719556055,,,0,0.5230603897,,0.248660308,0,,0.5230603897,,0.248660308,0,,,,,,,0.5197301828,,0.339728521,187,70,200,36.4,36,106,,114,28.65688,
