participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),sign dist user CF + original dist
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,16,160215,,,0.9166666667,4.973,1.6040232797,6.6945,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 172(0.280458632352)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162) -> 29(0.216216216216)",,0.6,0.1901589786,Diabetes,1,0.1901460991,0.0776241236,0.936557487,0.8589333633,1,,,0.1361049245,,0.0540540541,0,0,1,0,1,4.5169224706,0.436557487,1,near boundary,3,1,0,0.9623880072,0.0606767912,0.0636563531,0.0636563531,0.0029795619,0.8157941569,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.0657844076,,,1,,1,0.7308702369,160110,1.2263228376,1.0361638591,-0.190158979,0.6337174719,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1012295016,0.0830815403,0.0652364124,62,,,,,0.1361049245,0.1361049245,,,0.0540540541,0.0540540541,0,,,-0.490127837,,0,,,0.4901278366,,0,,,,,,0.406395875,0.1243331442
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,17,160216,,,0.9166666667,8.945,2.191094717,6.6945,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 65(0.369565217391)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.8,0.0652173913,No Diabetes,0,0.2653116091,0.0575860455,0.2875865899,0.2300005444,1,,0.0652173913,,,,0,1,0,0,0,3.5266750142,0.2124134101,1,near boundary,3,0,1,0.9869565217,0.0348212788,0.0128396469,-0.012839647,-0.021981632,0.9043713956,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.0169825093,,1,,,,0.4998821523,160110,0.9854249236,0.9202075323,-0.065217391,0.7084704117,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1006419752,0.0680979092,0.0946611829,62,,,0.0652173913,0.0652173913,,,,,,,0,,-0.159491688,,,,,0.1594916882,,,,,,,,,0.406395875,0.0219816319
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,18,160217,,,0.9166666667,3.237,1.1746469749,6.6945,"""Glucose"" - 112(0.319163407584)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 186(0.309329373917)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135) -> 41(0.540540540541)",,0.6,0.5951274214,No Diabetes,0,0.5870023094,0.155856768,0.3211402192,0.1652834512,1,,,0.189722016,,0.4054054054,0,0,1,0,1,0.2777278366,0.1788597808,1,near boundary,3,0,0,0.946618523,0.0307606911,0.0093596319,-0.009359632,-0.021401059,0.8947314736,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.2239641554,,,1,,1,0.7180944147,160110,1.1361562807,0.5410288593,-0.595127421,0.529624304,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.0922639202,0.0740965138,0.0736682451,62,,,,,0.189722016,0.189722016,,,0.4054054054,0.4054054054,0,,,-0.273894448,,-0.349055863,,,0.2738944476,,0.3490558629,,,,,,0.406395875,0.0214010591
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,19,160206,,,0.9166666667,9.413,2.2420917126,6.6945,"""Glucose"" - 103(0.242645808536) -> 118(0.370175140282)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 157(0.24952569496)
""BMI"" - 19.4(0) -> 23.81664(0.12)
""Age"" - 22(0.027027027027) -> 35(0.378378378378)",,0.2,0.7535453701,No Diabetes,0,0.9600096136,2.604494e-11,0.000195917,0.0001959169,1,0.1275293317,,0.154664687,0.12,0.3513513514,1,0,1,1,1,0.0002599936,0.499804083,0,far from boundary,3,0,0,0.9346839821,0.5589463979,0.1633766044,-0.163376604,-0.395569794,0.9100766134,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.2858418439,1,,1,1,1,0.2873435629,160103,1.6672825352,0.9137371651,-0.75354537,1.1140512563,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.2256563117,0.1917100738,0.1691444649,62,0.1275293317,0.1275293317,,,0.154664687,0.154664687,0.12,0.12,0.3513513514,0.3513513514,0,-0.100509047,,0,0.1832650734,-0.082767286,0.1005090465,,0,-0.183265073,0.0827672857,,,,,,0.406395875,0.3955697935
R_6upJU84Jtf3Faf5,diabetes,none,testing,No Diabetes,Diabetes,20,160205,,,0.9166666667,6.422,1.8597295957,6.6945,"""Glucose"" - 100(0.217139942187) -> 113(0.327665363033)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 162(0.259836674091)
""BMI"" - 19.5(0) -> 33.2124(0.45)
""Age"" - 28(0.189189189189) -> 39(0.486486486486)",,0.2,1.097037434,Diabetes,1,1.1220706045,4.5595059e-6,0.99386011,0.9938555505,1,0.1105254208,,0.2392147158,0.45,0.2972972973,1,0,1,1,1,0.9059449748,0.49386011,0,far from boundary,3,1,0,0.9481432625,0.2844351188,0.0761415839,0.0761415839,-0.208293535,0.895574573,0.9,0,weighted examples,0,,0,0,0,1,0.406395875,0.4200090587,1,,1,1,1,0.230110317,160103,1.6338507964,0.5368133624,-1.097037434,0.9211992276,0.0714439526,0.0711106972,0.042240565,0.0447864706,0.1860650222,0.1443865076,0.1492789479,62,0.1105254208,0.1105254208,,,0.2392147158,0.2392147158,0.45,0.45,0.2972972973,0.2972972973,0,-0.117272335,,-0.305226234,-0.162215901,-0.415163081,0.1172723354,,0.3052262343,0.1622159015,0.415163081,,,,,,0.406395875,0.3605767027
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,1,160111,No Diabetes,1,0.4166666667,58.39,4.0671446423,5.4845,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1.347826087,0.1484780995,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,2,160107,No Diabetes,0,0.4166666667,34.494,3.5407853959,5.4845,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,-0.1,-0.099995876,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,3,160106,Diabetes,1,0.4166666667,38.282,3.6449798118,5.4845,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,-0.1,-0.099995876,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,4,160108,No Diabetes,0,0.4166666667,26.974,3.2948734391,5.4845,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,-0.1,-0.099995876,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,5,160109,Diabetes,0,0.4166666667,5.513,1.7071089396,5.4845,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.1,0.0999958756,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,6,160110,Diabetes,0,0.4166666667,5.192,1.6471189794,5.4845,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.152173913,0.0999958756,,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,7,160104,Diabetes,0,0.4166666667,8.224,2.1070567087,5.4845,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,8,160100,No Diabetes,0,0.4166666667,5.229,1.6542200552,5.4845,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,9,160105,No Diabetes,1,0.4166666667,4.978,1.6050282039,5.4845,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,10,160102,Diabetes,1,0.4166666667,5.456,1.6967159205,5.4845,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,No Diabetes,,11,160103,Diabetes,0,0.4166666667,4.541,1.5131472521,5.4845,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,training,Diabetes,,12,160101,Diabetes,1,0.4166666667,4.705,1.548625773,5.4845,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.2813128152,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160214,,,0.4166666667,39.177,3.6680898399,5.4845,"""Glucose"" - 104(0.251147763986) -> 113(0.327665363033)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.8,0.076517599,Diabetes,0,0.2766118169,0.0040397564,0.0008916165,-0.00314814,0,0.076517599,,,,,1,0,0,0,0,-0.04114269,0.4991083835,0,near boundary,3,0,1,0.9846964802,0.0501717968,0.1103080615,-0.110308061,0.0601362646,0.891118156,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0245266595,0,,,,,0.5233038891,160104,0.75346257,0.676944971,-0.076517599,0.6879889416,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1124680075,0.0909241077,0.0865221178,62,0.076517599,-0.076517599,,,,,,,,,1,0,,,,,0,,,,,,,,,,0.2813128152,-0.060136265
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,,,0.4166666667,9.928,2.2953590479,5.4845,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 351(0.649591685226)
""BMI"" - 39.4(0.66732228154)
""Age"" - 43(0.594594594595)",,0.8,0.2804586324,Diabetes,0,0.480454508,0.0020648162,4.1004185e-6,-0.002060716,0,,,0.2804586324,,,0,0,1,0,0,-0.007347664,0.4999958996,0,near boundary,3,0,1,0.8778466927,0.066463282,0.2743383563,-0.274338356,0.2078750743,0.8778466927,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0927244611,,,0,,,0.3303079044,160107,1.2968551404,1.5773137728,0.2804586324,0.6184627556,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1187173821,0.089538031,0.1047708372,62,,,,,0.2804586324,-0.280458632,,,,,1,,,-0.000967504,,,,,-0.000967504,,,,,,,,0.2813128152,-0.207875074
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160202,,,0.4166666667,13.862,2.6291512835,5.4845,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263) -> 215(0.369133052875)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541)",,0.8,0.2062195826,Diabetes,0,0.4061984543,0.0226086727,0.0539331118,0.0313244391,1,,,0.2062195826,,,0,0,1,0,0,0.1518984699,0.4460668882,0,near boundary,3,0,1,0.9587560835,0.0569726485,0.0666653142,-0.066665314,0.0096926657,0.8961509086,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.067898952,,,0,,,0.3625185742,160101,0.4455616254,0.651781208,0.2062195826,0.6388077573,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1235540605,0.1103595994,0.0985053191,62,,,,,0.2062195826,-0.206219583,,,,,1,,,-0.313924542,,,,,-0.313924542,,,,,,,,0.2813128152,-0.009692666
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160203,,,0.4166666667,7.604,2.0286744246,5.4845,"""Glucose"" - 161(0.735759224622)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255) -> 33.78184(0.47)
""Age"" - 47(0.702702702703)",,0.8,0.2908766507,Diabetes,0,0.4909579891,0.0154053958,0.0016135635,-0.013791832,0,,,,0.2908766507,,0,0,0,1,0,-0.047414711,0.4983864365,0,near boundary,3,0,1,0.9418246699,0.060551933,0.1519012622,-0.151901262,0.0913493292,0.9190236452,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0962082423,,,,0,,0.380934036,160101,0.8886281343,0.9032099456,0.0145818114,1.0295529653,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1376307562,0.1360897029,0.0972173195,62,,,,,,,0.2908766507,-0.290876651,,,1,,,,0,,,,,0,,,,,,,0.2813128152,-0.091349329
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160204,,,0.4166666667,6.915,1.9336929651,5.4845,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 77(0.630434782609)
""Insulin"" - 122(0.177348841046) -> 196(0.329951332179)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.6,0.3047764042,Diabetes,0,0.5047552759,0.0314886929,0.0137707606,-0.017717932,0,,0.152173913,0.1526024911,,,0,1,1,0,0,-0.058134199,0.4862292394,0,near boundary,3,0,1,0.9390447192,0.0395820491,0.0784619498,-0.07846195,0.0388799007,0.8886994942,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.1008563144,,0,0,,,0.352966142,160101,0.5282999156,0.8330763197,0.3047764042,0.7737133544,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1357575649,0.1167453892,0.0834032193,62,,,0.152173913,-0.152173913,0.1526024911,-0.152602491,,,,,1,,0,-0.278204591,,,,0,-0.278204591,,,,,,,,0.2813128152,-0.038879901
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160211,,,0.4166666667,10.001,2.302685088,5.4845,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655) -> 181(0.299018394787)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,0.8,0.1051719871,Diabetes,0,0.3051549832,0.0173759568,0.0430408172,0.0256648604,1,,,0.1051719871,,,0,0,1,0,0,0.2440275319,0.4569591828,0,far from boundary,3,0,1,0.9160345792,0.0747170723,0.1036823627,-0.103682363,0.0289652903,0.9372240281,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0341086756,,,0,,,0.4190518464,160106,0.9793735863,1.0845455735,0.1051719871,0.3839051767,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1017527879,0.0775711114,0.0888267959,62,,,,,0.1051719871,-0.105171987,,,,,1,,,0,,,,,0,,,,,,,,0.2813128152,-0.02896529
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160200,,,0.4166666667,8.105,2.0924811552,5.4845,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 211(0.36088426957)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.8,0.1752866452,No Diabetes,1,0.4491826848,0.0117860294,0.6829852672,0.6711992377,1,,,0.1752866452,,,0,0,1,0,0,3.829152169,0.1829852672,0,far from boundary,3,1,1,0.9590207419,0.0980127824,0.0161967763,0.0161967763,-0.081816006,0.8983859332,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0575549898,,,0,,,0.3369080806,160101,0.5608415903,0.7361282355,0.1752866452,0.6737290054,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.0942045267,0.0703520035,0.0932843537,62,,,,,0.1752866452,-0.175286645,,,,,1,,,0.042762268,,,,,0.042762268,,,,,,,,0.2813128152,0.1142095587
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160201,,,0.4166666667,12.024,2.4869046525,5.4845,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 70(0.478260869565) -> 77(0.630434782609)
""Insulin"" - 200(0.338200115483) -> 312(0.569166048008)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",,0.6,0.3831398456,Diabetes,0,0.6604886866,0.0000100978,1.1081075e-6,-8.989712e-6,0,,0.152173913,0.2309659325,,,0,1,1,0,0,-2.346327e-5,0.4999988919,0,far from boundary,3,0,1,0.9448739358,0.2811421175,0.2509142913,-0.250914291,-0.030227826,0.9214112463,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.1270610185,,0,0,,,0.4387406549,160102,1.1026266726,1.4857665182,0.3831398456,0.7680003968,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1364671895,0.1135632332,0.1186592959,62,,,0.152173913,-0.152173913,0.2309659325,-0.230965933,,,,,1,,0,0.0341689062,,,,0,0.0341689062,,,,,,,,0.2813128152,0.0302278262
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160213,,,0.4166666667,11.086,2.405683051,5.4845,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 145(0.224779345047) -> 196(0.329951332179)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.1051719871,Diabetes,0,0.3051678627,0.0076023606,0.0018189392,-0.005783421,0,,,0.1051719871,,,0,0,1,0,0,-0.054990131,0.4981810608,0,far from boundary,3,0,1,0.9789656026,0.0929170929,0.1590535185,-0.159053518,0.0661364255,0.9221534977,0.55,0,feature contribution,0.5,1,0,,,1,0.2813128152,0.0341086756,,,0,,,0.4882968502,160108,1.0591360307,1.1643080179,0.1051719871,0.6105400015,0.1305629882,0.1104424077,0.0732692209,0.0876970202,0.1062537727,0.0890795951,0.0943224145,62,,,,,0.1051719871,-0.105171987,,,,,1,,,-0.329676325,,,,,-0.329676325,,,,,,,,0.2813128152,-0.066136426
