row_id,peak_temperature_c,heating_rate_c_min,soak_time_min,cooling_rate_c_min,body_moisture_pct,pressing_pressure_mpa,green_density_g_cm3,particle_d50_um,feldspar_pct,target
1345,1168.6,3.95,48.5,7.94,5.62,32.7,1.832,14.02,21.12,0
1346,1174.7,7.96,45.5,4.61,5.13,28.9,1.835,13.12,13.1,0
1347,1192.7,6.24,31.4,7.57,4.51,34.8,1.866,12.96,18.42,0
1348,1229.6,6.91,29.7,8.8,5.67,36.6,1.869,14.37,22.13,1
1349,1120.7,8.48,29.6,6.34,5.61,23.5,1.782,15.92,22.31,0
1350,1201.0,6.07,50.5,6.57,4.99,28.4,1.83,14.92,22.6,1
1351,1149.1,9.87,38.3,7.22,4.91,29.0,1.843,8.77,25.79,0
1352,1236.1,5.89,33.5,7.18,5.26,22.8,1.787,16.98,22.59,1
1353,1189.9,4.89,32.1,7.39,4.25,22.5,1.83,18.87,15.12,0
1354,1145.9,11.17,45.3,3.96,6.03,40.4,1.873,12.43,19.55,0
1355,1180.4,5.1,15.0,6.86,5.12,29.2,1.861,15.64,16.84,0
1356,1199.6,8.13,43.2,4.76,5.99,27.0,1.833,13.18,24.75,1
1357,1193.1,5.12,43.0,4.82,4.78,25.7,1.822,15.04,18.41,1
1358,1171.5,6.97,27.9,6.12,5.45,29.7,1.834,22.02,26.33,1
1359,1239.8,8.56,34.0,3.0,5.36,28.4,1.82,11.11,14.95,1
1360,1214.9,5.81,41.4,3.68,4.63,20.1,1.815,11.24,23.78,1
1361,1176.3,10.39,44.1,7.07,6.75,38.5,1.894,20.47,14.43,1
1362,1190.6,5.12,54.8,5.82,6.51,37.0,1.869,13.49,20.16,0
1363,1242.6,10.36,55.8,6.42,5.03,24.9,1.823,15.62,21.34,1
1364,1202.9,5.9,61.3,6.7,6.18,29.3,1.814,15.17,22.74,1
1365,1220.0,7.99,15.7,5.36,6.21,38.1,1.877,11.28,22.16,0
1366,1184.4,6.23,19.1,5.84,6.43,36.4,1.869,13.0,26.76,1
1367,1205.4,9.54,39.9,4.17,6.71,29.7,1.81,11.09,20.5,1
1368,1174.0,6.68,40.0,7.94,5.64,26.3,1.827,17.45,27.34,1
1369,1166.8,7.81,42.6,6.37,5.38,32.7,1.834,12.68,23.39,0
1370,1146.6,8.56,32.1,4.49,5.5,28.9,1.847,16.73,18.74,0
1371,1143.3,7.27,42.1,5.47,5.22,35.8,1.895,11.86,17.49,0
1372,1169.8,7.27,32.4,7.32,7.58,29.1,1.827,12.81,26.87,0
1373,1233.1,9.94,41.3,8.87,5.75,21.0,1.762,14.11,19.07,1
1374,1172.3,7.53,35.2,7.62,5.74,26.1,1.79,12.01,23.7,0
1375,1171.0,7.34,54.9,5.99,4.85,27.1,1.832,15.38,17.03,1
1376,1167.9,8.14,45.4,8.14,6.94,37.0,1.785,16.54,21.48,1
1377,1174.2,6.28,28.5,3.75,6.56,30.9,1.851,14.51,24.87,0
1378,1161.3,9.5,23.0,5.08,6.15,27.9,1.789,12.61,17.58,0
1379,1179.2,4.35,37.7,5.04,6.01,34.0,1.876,11.74,22.01,0
1380,1164.9,11.08,44.7,5.46,6.42,33.0,1.831,14.27,19.9,0
1381,1197.1,7.24,38.4,4.92,7.54,40.8,1.867,13.28,17.55,0
1382,1176.9,4.85,40.4,7.69,5.72,31.4,1.825,15.39,22.53,1
1383,1202.4,9.35,37.5,6.36,4.67,32.0,1.86,8.05,21.95,0
1384,1138.4,6.06,38.0,5.87,6.14,30.9,1.846,16.12,32.0,1
1385,1146.4,8.52,37.0,9.64,5.66,38.8,1.895,15.29,22.64,0
1386,1169.4,8.84,27.9,3.62,5.67,32.6,1.832,9.83,18.89,0
1387,1193.2,4.45,47.6,5.8,4.3,33.8,1.856,16.02,17.46,0
1388,1211.6,6.04,32.3,9.82,6.01,26.4,1.788,15.56,22.22,1
1389,1214.1,9.38,43.2,5.31,4.09,36.9,1.835,13.89,23.26,1
1390,1153.1,10.81,45.1,3.05,6.8,39.4,1.9,9.94,26.53,0
1391,1190.5,5.53,28.6,6.85,7.18,32.9,1.861,16.62,27.4,1
1392,1192.6,7.76,33.6,7.84,6.62,31.6,1.81,15.99,24.25,1
1393,1153.8,8.35,44.2,11.0,6.55,32.7,1.853,14.39,19.52,0
1394,1186.5,6.47,29.6,8.45,7.04,31.9,1.8,12.14,21.52,1
1395,1235.4,7.04,45.6,7.69,6.97,25.7,1.787,9.52,21.3,1
1396,1181.9,10.59,41.9,6.08,5.86,23.5,1.808,12.68,20.57,1
1397,1189.0,6.89,31.3,7.76,7.32,35.9,1.834,15.52,18.78,0
1398,1153.0,9.07,35.1,5.39,5.31,39.0,1.895,11.4,23.1,0
1399,1220.7,7.78,47.2,4.19,5.89,25.9,1.783,13.21,24.86,1
1400,1219.1,9.89,32.2,5.88,6.21,28.2,1.79,13.1,21.94,1
1401,1216.4,7.72,54.2,5.8,5.59,35.4,1.868,9.04,24.01,1
1402,1170.3,7.42,52.6,6.9,6.7,30.5,1.841,11.62,20.84,0
1403,1176.3,7.56,29.7,3.99,6.27,34.0,1.891,14.7,21.6,0
1404,1170.5,7.76,47.8,6.83,4.81,36.4,1.89,13.4,23.6,0
1405,1209.3,5.23,41.0,8.51,5.96,32.0,1.822,19.25,16.91,1
1406,1142.4,7.88,52.2,5.17,7.22,30.1,1.789,14.07,19.09,1
1407,1143.3,4.94,46.4,7.12,7.12,33.9,1.864,12.29,20.35,0
1408,1148.9,9.13,34.4,5.51,6.63,31.2,1.876,15.44,24.82,0
1409,1200.6,7.44,39.5,4.97,6.13,33.1,1.852,18.34,26.16,1
1410,1207.1,9.35,29.4,7.56,6.15,32.3,1.815,9.98,18.95,1
1411,1148.1,7.81,39.0,9.43,6.18,23.9,1.79,14.95,20.04,1
1412,1130.2,8.3,35.3,7.14,4.27,18.0,1.786,12.81,24.25,0
1413,1223.6,6.83,15.0,7.7,5.78,30.8,1.84,11.6,25.45,1
1414,1143.5,8.62,35.8,8.44,7.09,27.3,1.8,12.44,21.81,0
1415,1173.5,7.31,18.0,3.44,5.93,22.8,1.775,12.18,23.6,0
1416,1218.4,9.06,36.3,5.01,7.44,35.9,1.864,9.66,16.26,1
1417,1191.5,6.62,53.2,4.57,5.93,32.2,1.855,14.59,23.32,0
1418,1167.7,9.35,50.9,7.93,6.45,24.4,1.767,13.34,25.84,1
1419,1201.9,7.49,48.3,9.78,6.4,35.4,1.841,14.86,20.78,1
1420,1179.5,3.95,23.3,7.72,5.04,32.2,1.854,13.76,23.91,0
1421,1196.2,7.28,44.2,4.6,5.48,24.3,1.76,12.98,27.05,1
1422,1141.3,8.87,32.4,7.4,3.82,32.9,1.866,11.1,25.92,0
1423,1180.6,6.84,36.7,5.11,4.46,38.8,1.916,16.21,21.33,0
1424,1184.7,4.87,30.4,7.18,6.25,19.8,1.769,9.33,20.81,0
1425,1184.9,9.44,29.9,7.88,4.77,28.6,1.832,11.78,22.32,1
1426,1206.3,7.47,68.6,6.83,7.05,39.7,1.898,16.96,20.96,1
1427,1220.9,6.46,60.8,5.13,5.3,26.0,1.783,11.58,20.48,1
1428,1179.5,11.55,51.1,5.9,6.95,39.7,1.903,14.79,23.15,0
1429,1183.1,8.46,19.8,6.8,5.03,28.6,1.846,17.2,21.92,1
1430,1218.1,11.52,45.1,7.26,5.65,31.6,1.836,10.73,20.93,1
1431,1163.1,4.54,28.0,4.35,6.47,27.6,1.814,20.5,18.77,0
1432,1160.6,9.0,50.2,6.24,5.1,30.1,1.824,17.23,23.63,0
1433,1187.4,10.55,29.2,5.44,6.24,32.1,1.858,12.17,24.4,1
1434,1149.0,7.1,39.2,9.79,5.58,38.2,1.863,12.73,19.43,0
1435,1179.8,8.95,43.5,8.26,7.39,31.5,1.847,8.61,23.36,1
1436,1160.7,7.98,42.7,6.67,5.93,25.5,1.772,16.93,22.17,1
1437,1180.7,5.04,43.8,7.6,5.66,31.0,1.827,15.33,19.37,0
1438,1191.5,11.58,60.2,5.95,6.08,29.7,1.829,14.61,24.83,1
1439,1163.7,7.97,47.0,7.67,5.29,32.1,1.824,12.91,25.45,0
1440,1201.5,7.38,37.6,6.36,5.83,31.1,1.838,14.03,21.2,1
1441,1152.1,10.8,51.5,4.66,5.68,30.8,1.874,11.26,17.7,0
1442,1161.6,7.39,35.1,7.17,5.38,25.0,1.807,15.0,17.25,0
1443,1135.9,7.93,45.6,5.12,5.94,31.6,1.854,12.74,21.2,0
1444,1184.0,4.97,15.0,3.26,4.86,38.6,1.901,12.09,20.14,0
1445,1146.3,7.87,26.4,5.92,5.35,31.2,1.872,15.01,22.69,0
1446,1155.5,9.01,51.1,6.26,5.83,33.1,1.866,13.3,23.31,1
1447,1198.7,7.98,46.1,6.49,3.86,31.8,1.866,18.28,21.72,1
1448,1164.4,8.66,50.4,4.74,5.4,31.0,1.855,17.22,20.03,0
1449,1161.6,6.71,34.5,5.86,6.56,32.6,1.851,11.81,22.69,0
1450,1206.4,6.75,47.2,5.24,6.52,29.4,1.815,11.63,23.69,1
1451,1172.6,8.14,52.4,5.54,5.79,25.7,1.779,18.26,23.9,1
1452,1153.6,8.59,42.1,6.04,6.61,28.4,1.793,13.07,26.26,1
1453,1220.1,7.33,42.6,6.51,4.68,33.4,1.818,10.83,21.62,1
1454,1193.8,5.49,53.3,6.14,6.19,31.3,1.837,16.41,25.14,1
1455,1221.1,4.84,46.8,4.67,6.04,31.5,1.839,11.63,26.21,1
1456,1208.0,8.76,18.8,6.24,4.86,31.1,1.851,13.49,18.19,0
1457,1216.5,6.69,32.4,6.99,5.57,32.2,1.825,16.65,22.05,1
1458,1171.9,7.24,38.1,7.92,5.82,30.1,1.824,11.4,20.21,0
1459,1194.9,8.49,30.6,10.64,7.04,28.2,1.828,10.27,22.39,1
1460,1208.0,4.68,15.2,4.97,5.13,29.6,1.904,13.86,24.24,0
1461,1227.2,7.83,42.6,7.63,4.95,32.8,1.83,18.04,17.31,1
1462,1190.5,4.3,48.2,3.4,7.12,32.3,1.842,9.94,22.08,0
1463,1173.4,8.62,48.8,3.19,6.33,31.3,1.887,10.66,27.27,0
1464,1189.4,9.5,34.1,8.11,7.45,33.5,1.851,14.44,24.68,1
1465,1178.3,8.62,44.6,8.64,4.67,24.9,1.806,15.75,22.12,1
1466,1167.9,6.69,47.7,5.49,5.75,37.5,1.891,7.77,20.46,0
1467,1203.9,9.32,31.8,5.56,5.84,33.3,1.85,14.28,20.44,0
1468,1187.3,7.85,35.6,9.29,6.25,29.0,1.828,9.62,21.04,1
1469,1158.9,9.56,44.1,5.76,5.5,29.3,1.827,12.97,25.78,1
1470,1177.6,9.59,44.3,5.76,7.14,35.2,1.83,9.9,15.77,0
1471,1163.3,4.07,23.3,4.23,6.4,35.6,1.842,12.01,26.94,0
1472,1212.7,9.76,46.4,6.24,5.98,22.2,1.804,8.92,17.08,1
1473,1223.1,8.21,17.0,6.84,5.01,27.4,1.828,11.17,16.25,1
1474,1165.1,4.55,25.8,7.55,5.9,32.5,1.884,18.85,20.0,0
1475,1212.2,5.79,34.2,9.39,5.57,28.4,1.829,17.02,24.72,1
1476,1154.9,5.78,36.8,7.04,5.46,29.1,1.841,15.83,20.04,0
1477,1185.3,9.28,41.4,8.09,6.27,24.4,1.817,12.25,26.18,1
1478,1189.1,7.84,43.4,5.71,5.04,35.5,1.896,10.78,23.94,0
1479,1179.5,7.12,40.9,6.29,4.99,39.6,1.847,14.11,19.51,0
1480,1166.7,9.35,40.3,6.05,5.93,28.0,1.809,13.1,21.87,0
1481,1175.8,8.94,33.1,3.48,4.95,37.4,1.892,11.82,25.33,0
1482,1213.8,6.9,41.9,5.38,5.07,27.8,1.825,20.26,23.15,1
1483,1200.8,6.35,38.8,4.73,5.88,26.1,1.809,17.04,23.51,1
1484,1166.3,3.26,49.6,7.37,5.41,25.4,1.819,15.21,26.6,0
1485,1178.5,9.05,43.9,6.58,5.19,38.9,1.888,11.12,19.43,0
1486,1170.3,10.24,46.8,9.11,5.68,23.0,1.777,11.68,22.69,1
1487,1205.4,5.69,36.2,5.9,7.65,25.7,1.782,14.38,22.36,1
1488,1183.3,7.28,46.8,2.72,6.1,28.9,1.786,16.79,21.46,0
1489,1204.3,9.73,51.8,7.04,5.28,30.3,1.882,11.02,22.04,1
1490,1202.9,7.29,53.5,6.71,6.41,31.2,1.839,15.12,19.61,1
1491,1161.6,5.6,57.0,5.61,5.01,22.0,1.802,17.92,22.53,0
1492,1130.7,3.5,51.6,8.29,5.46,27.3,1.806,13.99,25.38,0
1493,1208.4,7.8,52.4,4.19,7.28,28.0,1.802,13.03,21.89,1
1494,1218.5,6.44,45.2,4.25,5.49,34.2,1.889,15.51,25.04,1
1495,1149.3,5.89,20.2,5.3,6.51,33.5,1.912,11.57,19.12,0
1496,1159.5,7.24,31.7,6.03,4.48,32.7,1.847,16.05,17.53,0
1497,1162.0,9.58,26.3,6.43,5.94,37.2,1.87,15.14,24.1,0
1498,1199.8,3.98,41.3,4.74,4.67,32.7,1.875,22.18,17.34,0
1499,1207.0,8.76,31.7,7.73,6.96,32.2,1.841,14.13,19.2,1
1500,1177.6,5.23,33.2,8.57,5.09,23.3,1.792,10.92,14.85,0
1501,1220.7,10.18,41.3,5.64,5.32,34.6,1.865,12.09,23.29,1
1502,1172.1,7.49,33.0,3.7,4.9,33.0,1.873,13.85,21.76,0
1503,1182.3,6.43,32.7,5.45,6.44,21.6,1.771,13.21,23.9,0
1504,1204.0,5.83,20.8,5.03,4.49,31.2,1.833,12.25,23.66,0
1505,1180.5,6.73,31.5,4.4,4.43,39.7,1.89,10.31,22.48,0
1506,1215.4,5.26,32.4,7.31,5.51,43.9,1.907,16.56,24.11,1
1507,1173.6,8.34,51.0,6.96,5.94,26.5,1.792,7.8,23.33,1
1508,1178.0,8.1,52.3,7.38,7.21,29.9,1.81,15.29,23.86,1
1509,1188.5,9.63,41.0,5.98,6.49,36.4,1.868,11.9,21.73,0
1510,1169.5,6.44,33.7,7.44,6.24,28.2,1.844,13.44,20.15,1
1511,1188.4,7.47,35.7,7.84,7.57,31.0,1.823,12.92,18.48,0
1512,1197.3,4.73,40.2,6.83,5.69,34.8,1.893,12.24,19.01,0
1513,1172.7,5.06,35.2,10.22,6.61,34.1,1.841,16.95,17.84,0
1514,1170.3,5.01,36.9,6.65,6.42,38.6,1.888,13.58,23.71,0
1515,1215.3,5.38,37.8,8.08,5.5,38.1,1.876,19.5,18.87,1
1516,1204.1,3.78,39.2,6.2,5.36,34.9,1.849,17.5,23.83,1
1517,1212.3,7.21,37.7,6.99,5.07,29.2,1.845,15.26,27.23,1
1518,1214.0,7.0,25.6,4.53,4.89,31.2,1.832,17.16,27.03,1
1519,1176.3,6.99,47.4,5.98,7.52,34.6,1.861,12.99,19.35,0
1520,1151.4,7.84,35.0,8.72,6.99,23.3,1.789,14.08,23.05,0
1521,1200.3,8.35,39.5,7.31,6.07,31.4,1.819,16.67,22.8,1
1522,1219.7,6.91,44.1,5.45,7.37,39.1,1.866,14.98,20.64,1
1523,1191.4,5.95,49.9,5.36,4.59,37.3,1.919,16.76,17.65,0
1524,1190.6,9.19,31.4,6.26,5.78,29.1,1.823,11.16,26.27,1
1525,1173.1,8.15,54.3,4.41,7.53,36.4,1.877,13.55,21.82,0
1526,1195.6,10.43,30.8,8.12,5.29,31.3,1.83,13.25,19.75,1
1527,1181.3,7.48,35.6,3.72,6.11,34.3,1.89,14.12,24.61,0
1528,1181.5,7.14,43.5,6.76,5.5,27.9,1.819,16.5,19.97,1
1529,1185.8,5.58,52.0,5.73,5.6,29.2,1.842,12.57,19.75,0
1530,1182.6,5.94,35.6,6.48,6.93,29.9,1.782,12.51,29.6,1
1531,1194.4,6.78,49.7,4.77,5.84,36.2,1.903,17.84,25.11,1
1532,1164.1,5.92,45.2,5.73,5.49,28.8,1.828,19.17,22.95,0
1533,1224.6,8.45,48.4,5.98,5.85,31.1,1.829,12.74,27.19,1
1534,1217.1,6.44,50.0,6.67,4.75,29.4,1.794,12.66,22.11,1
1535,1177.1,6.96,35.7,5.97,7.44,29.6,1.82,12.3,27.07,0
1536,1193.6,7.83,44.8,4.96,5.68,39.4,1.852,10.35,21.33,0
1537,1150.2,4.94,27.6,6.77,5.66,25.4,1.842,13.21,22.02,0
1538,1188.9,6.58,53.8,5.32,6.53,25.4,1.808,15.02,19.2,1
1539,1148.9,7.55,28.8,6.07,5.4,29.7,1.855,14.73,22.21,0
1540,1158.7,7.01,45.6,5.42,4.72,34.1,1.89,11.41,23.41,0
1541,1158.4,6.88,18.5,6.75,6.69,31.0,1.84,11.49,22.2,0
1542,1204.9,6.71,32.5,8.1,6.51,36.0,1.868,14.73,23.77,0
1543,1207.4,4.1,34.0,7.06,5.78,29.0,1.803,14.42,18.7,0
1544,1134.2,8.69,32.8,5.48,5.47,25.0,1.827,11.05,26.45,0
1545,1206.0,7.48,49.8,5.62,7.15,35.3,1.864,11.87,26.64,1
1546,1214.7,3.13,38.3,7.16,6.0,24.9,1.801,19.06,24.31,1
1547,1157.3,2.8,15.0,7.08,5.56,26.3,1.801,12.73,22.58,0
1548,1171.7,3.33,44.5,6.68,5.93,35.7,1.845,13.61,20.82,0
1549,1185.8,8.98,41.3,3.33,6.19,36.0,1.87,11.86,20.35,0
1550,1225.9,6.91,36.0,5.12,5.77,31.5,1.814,14.07,16.76,1
1551,1201.5,9.35,48.2,4.81,7.41,25.2,1.783,10.92,22.55,1
1552,1177.4,6.81,43.8,5.5,5.45,33.2,1.858,14.68,22.51,1
1553,1199.2,6.58,46.9,7.79,6.62,26.5,1.802,14.97,22.19,1
1554,1183.0,9.63,41.3,6.11,7.76,37.5,1.849,15.16,16.81,0
1555,1180.7,5.58,33.1,7.59,6.6,32.9,1.858,14.39,24.77,1
1556,1204.0,10.23,39.7,9.18,7.18,29.0,1.824,14.09,18.46,1
1557,1184.5,10.83,54.2,7.15,6.14,41.6,1.943,15.15,16.77,0
1558,1166.1,10.16,29.3,7.27,6.06,39.0,1.86,11.75,17.77,0
1559,1170.1,6.9,34.9,7.72,5.49,24.9,1.764,13.23,19.58,0
1560,1207.2,7.42,22.9,5.0,3.49,35.0,1.855,11.96,20.2,0
1561,1235.6,7.71,42.0,7.09,6.04,32.1,1.835,14.6,18.28,1
1562,1175.9,8.56,49.3,4.06,4.41,28.2,1.859,13.54,25.07,1
1563,1183.4,6.03,28.5,6.5,7.62,32.9,1.827,13.21,19.58,0
1564,1172.3,11.1,33.6,6.5,4.99,34.0,1.873,14.14,15.84,0
1565,1200.6,5.86,41.5,6.62,6.61,32.9,1.839,16.93,19.31,1
1566,1165.8,7.08,39.9,6.83,6.83,29.4,1.819,11.73,20.41,0
1567,1188.9,6.06,45.6,7.89,6.13,28.9,1.854,16.32,16.86,0
1568,1193.5,6.07,53.5,7.75,5.7,31.5,1.786,10.86,23.59,1
1569,1204.0,8.58,25.8,4.46,6.4,34.6,1.917,8.45,19.79,0
1570,1215.9,9.15,55.2,6.4,5.05,27.5,1.839,14.79,23.05,1
1571,1202.8,8.19,32.3,7.48,4.67,21.4,1.808,12.71,23.87,1
1572,1159.5,5.04,34.6,4.25,4.5,26.8,1.845,12.33,24.67,0
1573,1167.8,6.25,25.6,9.58,5.49,39.5,1.914,17.6,17.71,0
1574,1150.7,9.97,38.8,6.92,6.07,37.0,1.889,12.87,24.7,0
1575,1215.1,5.27,26.0,4.95,6.84,31.5,1.844,13.22,25.43,1
1576,1188.7,7.83,51.3,4.33,4.51,35.2,1.878,11.97,21.51,1
1577,1184.8,8.61,50.7,6.87,6.35,24.7,1.803,12.6,20.6,1
1578,1176.6,6.74,36.9,5.61,7.09,33.2,1.833,13.81,18.84,0
1579,1178.8,9.82,26.6,6.19,4.43,32.7,1.857,8.57,23.33,0
1580,1155.2,6.25,40.7,7.76,4.78,27.0,1.845,12.98,21.04,0
1581,1163.4,8.1,40.8,5.73,6.33,32.5,1.828,14.13,24.53,0
1582,1210.3,8.68,55.7,8.05,6.21,31.9,1.869,8.09,20.54,0
1583,1149.7,5.97,52.8,6.72,5.8,36.4,1.875,11.06,24.87,0
1584,1146.5,6.96,49.6,6.01,5.07,32.4,1.859,16.29,26.64,0
1585,1172.7,7.5,33.8,6.77,6.03,31.1,1.864,9.23,21.26,0
1586,1213.7,10.57,40.7,7.1,5.73,27.5,1.79,13.19,22.38,1
1587,1221.9,5.14,44.5,5.46,5.35,40.7,1.917,10.93,25.99,1
1588,1168.6,8.78,36.0,5.93,7.33,26.1,1.813,15.82,28.5,1
1589,1167.7,7.66,31.6,5.41,4.39,34.1,1.885,11.91,20.73,0
1590,1195.9,6.1,24.8,7.03,5.94,26.8,1.818,9.57,24.6,1
1591,1175.6,5.5,26.8,4.2,4.87,26.0,1.802,18.41,19.66,0
1592,1198.6,6.3,50.1,5.97,4.42,31.0,1.871,14.15,31.11,1
1593,1175.6,7.31,43.3,4.76,6.02,37.8,1.871,13.83,22.58,0
1594,1211.6,9.69,32.8,5.32,4.0,32.2,1.874,12.15,21.21,1
1595,1183.0,5.95,52.1,2.28,5.31,28.9,1.846,14.95,22.72,1
1596,1152.0,8.27,25.9,7.85,6.47,24.4,1.797,10.63,21.36,0
1597,1147.7,6.45,37.5,3.97,5.24,29.5,1.839,12.6,24.76,0
1598,1157.0,6.52,55.7,7.01,6.32,29.9,1.781,12.28,16.2,0
1599,1179.1,7.7,22.7,5.02,6.14,28.0,1.812,12.71,21.9,1
1600,1201.8,8.7,50.2,8.01,5.08,33.8,1.897,14.42,19.59,1
1601,1222.0,5.83,15.5,6.59,6.11,33.0,1.835,13.83,18.19,0
1602,1249.8,8.35,52.8,4.92,4.14,32.4,1.874,8.27,19.41,1
1603,1221.4,6.75,51.6,8.24,4.91,28.1,1.859,8.74,27.07,1
1604,1181.4,5.28,41.9,5.71,6.73,32.8,1.859,14.76,20.46,1
1605,1217.7,7.45,53.0,9.08,6.84,37.2,1.8,10.58,19.49,1
1606,1189.5,5.66,25.7,7.37,4.43,30.2,1.876,14.41,18.84,0
1607,1143.6,8.28,38.7,8.62,5.81,42.3,1.943,14.67,30.4,0
1608,1161.7,6.33,62.4,10.3,6.79,36.3,1.876,17.89,19.54,0
1609,1176.7,9.81,39.7,5.82,5.73,28.0,1.853,9.44,24.17,1
1610,1193.2,8.89,29.8,5.52,6.24,23.7,1.762,9.7,21.27,1
1611,1172.6,5.41,42.5,7.95,5.63,31.9,1.845,13.6,24.3,0
1612,1224.7,9.04,37.4,6.29,7.25,34.9,1.853,10.98,20.64,1
1613,1221.3,2.53,45.3,5.56,7.07,24.2,1.78,14.98,25.01,1
1614,1159.5,5.91,28.2,6.23,5.06,32.3,1.866,10.72,19.99,0
1615,1183.8,9.47,28.9,4.81,6.04,33.8,1.865,10.91,24.73,0
1616,1182.8,4.81,33.4,4.77,5.97,36.9,1.856,13.94,16.03,0
1617,1186.2,9.32,35.2,8.04,4.8,28.1,1.832,15.52,26.16,1
1618,1180.2,5.21,44.4,7.49,5.61,22.7,1.802,14.62,22.32,0
1619,1189.7,8.2,15.0,7.41,6.8,32.5,1.865,12.33,26.94,0
1620,1212.9,5.85,60.5,7.29,6.23,31.8,1.854,12.0,23.12,1
1621,1217.1,7.64,45.4,7.79,5.8,42.9,1.926,6.59,18.25,1
1622,1192.0,7.03,51.9,7.03,6.99,28.9,1.841,11.59,24.82,1
1623,1208.3,9.73,46.1,3.91,5.38,32.2,1.827,10.11,23.0,1
1624,1205.7,9.43,36.8,5.2,6.5,33.0,1.854,16.75,22.54,1
1625,1171.2,9.74,31.2,4.36,5.96,32.9,1.828,12.73,18.8,1
1626,1183.9,9.48,32.2,6.02,5.73,36.9,1.9,12.8,21.22,0
1627,1173.7,10.01,50.0,8.5,5.53,25.5,1.813,12.87,28.86,1
1628,1159.8,7.38,47.4,7.09,5.85,25.0,1.78,15.4,24.06,1
1629,1157.2,7.98,42.7,8.5,5.46,29.7,1.837,13.84,23.24,0
1630,1207.1,7.03,35.3,7.2,7.1,38.8,1.85,12.61,21.08,0
1631,1179.3,8.51,35.1,5.95,5.07,34.5,1.889,11.33,20.04,0
1632,1185.0,7.37,40.9,3.8,6.06,26.7,1.818,12.14,24.61,1
1633,1193.1,7.13,21.3,8.03,5.52,29.7,1.847,11.32,22.05,0
1634,1134.7,5.09,51.0,7.96,5.96,31.1,1.836,12.13,25.72,0
1635,1219.7,4.04,39.7,3.7,5.65,32.9,1.845,9.86,24.62,0
1636,1180.6,5.99,24.0,7.29,6.5,35.7,1.849,13.66,25.9,0
1637,1213.8,5.03,37.0,3.74,4.98,29.7,1.822,11.67,18.9,0
1638,1150.0,6.57,29.7,5.83,5.38,30.5,1.811,15.1,17.61,0
1639,1133.0,6.8,28.5,3.45,4.79,32.1,1.872,14.75,22.56,0
1640,1182.6,7.7,45.8,6.5,6.77,29.7,1.808,9.34,18.57,0
1641,1232.1,5.75,24.1,7.47,6.69,31.9,1.827,14.0,23.99,1
1642,1196.6,9.78,36.9,4.19,5.82,31.9,1.879,14.53,26.64,1
1643,1187.7,5.59,50.1,4.72,4.77,33.8,1.874,14.9,27.9,1
1644,1213.6,7.76,40.5,7.12,7.34,36.0,1.872,13.47,21.8,1
1645,1178.9,6.4,42.5,5.75,6.9,20.9,1.771,19.38,27.33,1
1646,1191.3,8.78,49.4,4.84,6.04,32.2,1.796,10.78,22.91,1
1647,1178.7,6.81,37.2,7.86,5.34,38.5,1.882,9.13,16.23,0
1648,1173.7,6.65,34.8,7.41,5.01,28.9,1.854,11.33,21.74,0
1649,1152.7,5.78,54.0,4.69,4.39,25.7,1.817,9.06,22.42,0
1650,1149.8,5.49,28.6,7.32,4.61,36.3,1.909,13.36,20.75,0
1651,1142.7,8.07,49.0,6.45,5.3,23.9,1.826,12.68,25.51,0
1652,1209.4,8.16,49.2,6.33,6.2,31.4,1.833,15.24,25.01,1
1653,1196.8,8.14,55.0,8.21,5.82,27.6,1.8,10.73,25.22,1
1654,1210.9,8.56,49.5,8.51,5.29,36.1,1.867,8.27,26.83,1
1655,1195.8,5.27,46.4,4.89,5.48,39.5,1.894,18.85,19.28,1
1656,1205.2,5.44,35.4,5.82,3.93,29.6,1.825,12.07,24.32,1
1657,1197.5,8.85,47.0,6.05,4.59,25.9,1.797,8.74,23.11,1
1658,1167.4,8.65,46.0,6.25,4.82,27.8,1.831,10.13,24.21,1
1659,1177.6,7.46,28.1,7.49,6.83,26.7,1.79,18.15,28.85,1
1660,1166.9,5.65,42.8,6.22,4.47,27.2,1.821,12.99,25.37,1
1661,1162.0,8.6,18.4,7.45,6.08,29.8,1.806,17.86,21.73,1
1662,1191.4,8.9,40.4,11.0,5.28,38.5,1.887,12.09,24.73,1
1663,1164.2,6.56,41.6,10.32,6.0,34.2,1.825,15.03,28.56,1
1664,1177.8,8.1,35.0,4.57,5.86,18.0,1.766,8.92,18.48,1
1665,1207.6,6.78,31.7,6.78,5.4,41.1,1.912,16.48,26.58,1
1666,1147.8,8.03,36.5,6.03,5.51,34.5,1.876,17.04,18.6,0
1667,1210.7,4.4,45.9,5.54,5.14,31.7,1.834,17.12,20.41,1
1668,1179.6,5.83,41.1,6.74,5.34,33.9,1.885,13.24,23.61,0
1669,1150.9,6.32,50.2,5.08,4.67,35.0,1.9,13.36,21.97,0
1670,1227.4,6.78,26.9,7.19,5.77,37.7,1.882,7.08,28.51,1
1671,1171.1,7.2,42.8,4.12,5.35,34.7,1.878,17.37,22.54,0
1672,1185.2,6.95,45.5,4.85,4.66,33.0,1.86,12.61,21.03,1
1673,1210.6,7.81,26.5,3.81,5.5,31.7,1.857,13.22,16.0,0
1674,1176.1,4.99,39.0,3.47,5.09,33.5,1.865,14.15,22.76,0
1675,1168.7,6.85,61.9,6.38,5.02,25.1,1.812,14.39,24.6,0
