domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,train,231,0,Cheap,Expensive,0.014251985880272256,sqft_living | grade,sqft_living: +0.114782 | grade: -0.126343,sqft_living: 2280.0 -> 2281.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7362958962227644,"{""sqft_living"":2280.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2281.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.0,""grade"":8.0}","[0.1147821554556884,0.0,0.0,0.0,-0.126342575030279]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.4760281337561446,0.0,0.0,0.0,0.5239718662438554,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,234,1,Expensive,Cheap,0.02398962216447661,sqft_living | floors,sqft_living: +0.019175 | floors: +0.070756,sqft_living: 2480.0 -> 2481.0 (+0.0003 normalized) | floors: 1.5 -> 1.0 (-0.3333 normalized),0.33361742424242424,0.6137293858691619,"{""sqft_living"":2480.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.5,""grade"":7.0}","{""sqft_living"":2481.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.0,""grade"":7.0}","[0.01917454673823167,0.0,0.0,0.07075609656086772,0.0]","[0.0002840909090909091,0.0,0.0,-0.3333333333333333,0.0]","[0.21321482905953698,0.0,0.0,0.7867851709404631,0.0,0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]",2
housing,train,250,0,Cheap,Expensive,0.025118714522033847,floors | grade,floors: -0.013793 | grade: -0.022368,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8241824315198899,"{""sqft_living"":1810.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1810.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.013793199447719555,-0.022367584053775542]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.3814408348521891,0.618559165147811,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,252,1,Expensive,Cheap,0.01594342419054468,bathrooms | grade,bathrooms: -0.089599 | grade: +0.158248,bathrooms: 2.25 -> 2.5 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8726531944513981,"{""sqft_living"":1510.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1510.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08959890461638725,0.0,0.1582484310312227]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.3615084438259979,0.0,0.6384915561740021,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,255,1,Expensive,Cheap,0.036880789546374124,bedrooms | floors,bedrooms: +0.042473 | floors: +0.121990,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | floors: 1.5 -> 1.0 (-0.3333 normalized),0.6666666666666666,0.8121574144607591,"{""sqft_living"":1420.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1420.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","[0.0,0.04247338104304707,0.0,0.12199031294839205,0.0]","[0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0]","[0.0,0.2582538432175672,0.0,0.7417461567824328,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0]",2
housing,train,256,0,Cheap,Expensive,0.007830224730780789,sqft_living | grade,sqft_living: +0.119543 | grade: -0.116281,sqft_living: 2360.0 -> 2361.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7209478507731709,"{""sqft_living"":2360.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2361.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.11954339755647787,0.0,0.0,0.0,-0.11628085141681556]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5069173254104835,0.0,0.0,0.0,0.4930826745895165,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,259,1,Expensive,Cheap,0.01916289654737193,sqft_living | grade,sqft_living: +0.020108 | grade: +0.029492,sqft_living: 2460.0 -> 2459.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7685448290576229,"{""sqft_living"":2460.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2459.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.020107903645179465,0.0,0.0,0.0,0.029491795453644536]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4054037425734347,0.0,0.0,0.0,0.5945962574265653,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,275,1,Expensive,Cheap,0.04427043542424698,sqft_living | grade,sqft_living: +0.117540 | grade: +0.066422,sqft_living: 2653.0 -> 2463.0 (-0.0540 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2539772727272727,0.5005780190865892,"{""sqft_living"":2653.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.11754038456274318,0.0,0.0,0.0,0.06642225683896674]","[-0.05397727272727273,0.0,0.0,0.0,-0.2]","[0.6389361647948737,0.0,0.0,0.0,0.3610638352051263,0.05397727272727273,0.0,0.0,0.0,0.2]",1
housing,train,280,1,Expensive,Cheap,0.006794185072661013,sqft_living | grade,sqft_living: +0.155419 | grade: -0.112590,sqft_living: 2600.0 -> 2599.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.8317249315484452,"{""sqft_living"":2600.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2599.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":6.0}","[0.15541915184489918,0.0,0.0,0.0,-0.11259047855091375]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5799013700193039,0.0,0.0,0.0,0.42009862998069614,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,286,1,Expensive,Cheap,0.030032326888196285,sqft_living | grade,sqft_living: +0.182096 | grade: -0.092136,sqft_living: 2500.0 -> 2499.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.6811198984446595,"{""sqft_living"":2500.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2499.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":6.0}","[0.1820955341767452,0.0,0.0,0.0,-0.09213621734371105]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6640206072678707,0.0,0.0,0.0,0.33597939273212923,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,297,1,Expensive,Cheap,0.043418162696974294,sqft_living | grade,sqft_living: +0.115827 | grade: +0.065231,sqft_living: 2650.0 -> 2463.0 (-0.0531 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.253125,0.5005780190865892,"{""sqft_living"":2650.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.11582749469509719,0.0,0.0,0.0,0.06523064715873454]","[-0.053125,0.0,0.0,0.0,-0.2]","[0.6397254136663169,0.0,0.0,0.0,0.3602745863336831,0.053125,0.0,0.0,0.0,0.2]",1
housing,train,301,1,Expensive,Cheap,0.008004562703357513,sqft_living | grade,sqft_living: +0.022321 | grade: +0.012185,sqft_living: 2440.0 -> 2439.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5144712387216142,"{""sqft_living"":2440.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2439.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.022321444837864576,0.0,0.0,0.0,0.012185061539659151]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6468764062537478,0.0,0.0,0.0,0.35312359374625224,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,303,1,Expensive,Cheap,0.03665099092165293,bathrooms | grade,bathrooms: -0.083947 | grade: +0.179445,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7737165553933234,"{""sqft_living"":2040.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2040.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08394652878523301,0.0,0.17944518071808258]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.3187136335594355,0.0,0.6812863664405645,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,304,1,Expensive,Cheap,0.023021249996669085,sqft_living | grade,sqft_living: +0.133814 | grade: -0.084502,sqft_living: 2200.0 -> 2199.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.9006406788188255,"{""sqft_living"":2200.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2199.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":6.0}","[0.13381352895495402,0.0,0.0,0.0,-0.08450191052260125]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6129366263567044,0.0,0.0,0.0,0.38706337364329557,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,306,0,Cheap,Expensive,0.01947826778446334,floors | grade,floors: -0.104214 | grade: +0.078359,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9680113031315204,"{""sqft_living"":1800.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1800.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.10421398905940744,0.07835879142141301]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.570807919915287,0.42919208008471293,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,317,1,Expensive,Cheap,0.020250459786186323,sqft_living | grade,sqft_living: +0.006147 | grade: +0.070527,sqft_living: 1930.0 -> 1929.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.6856519442317486,"{""sqft_living"":1930.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1929.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","[0.006146626646834491,0.0,0.0,0.0,0.07052672047998335]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.0801664056307332,0.0,0.0,0.0,0.9198335943692668,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,318,0,Cheap,Expensive,0.053107778139160726,floors | grade,floors: -0.039877 | grade: -0.060364,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9238744430782936,"{""sqft_living"":1470.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1470.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.039876846375896856,-0.060364204054404826]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.39780954214584485,0.6021904578541551,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,332,0,Cheap,Expensive,0.014430242204712722,floors | grade,floors: -0.087190 | grade: +0.087986,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9489777732269187,"{""sqft_living"":1810.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1810.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.08719018636680531,0.0879856685330177]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4977294754272291,0.5022705245727709,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,337,1,Expensive,Cheap,0.026494769541750316,floors | grade,floors: +0.191119 | grade: -0.106360,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8484035356046722,"{""sqft_living"":1510.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1510.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.19111925639127983,-0.10636009901069424]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.642462251314975,0.35753774868502497,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,349,0,Cheap,Expensive,0.0026096558265352445,sqft_living | grade,sqft_living: +0.135501 | grade: -0.120011,sqft_living: 2500.0 -> 2501.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7872501911429202,"{""sqft_living"":2500.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2501.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.13550071261802132,0.0,0.0,0.0,-0.12001112961406779]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5303108906198639,0.0,0.0,0.0,0.46968910938013614,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,355,0,Cheap,Expensive,0.04642104759170931,sqft_living | grade,sqft_living: +0.092723 | grade: -0.119127,sqft_living: 2200.0 -> 2201.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.660696071289323,"{""sqft_living"":2200.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2201.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.09272257327326948,0.0,0.0,0.0,-0.11912731815982645]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.43768053240920396,0.0,0.0,0.0,0.5623194675907961,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,357,1,Expensive,Cheap,0.027392699108777507,floors | grade,floors: +0.180298 | grade: -0.086806,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8904540450155191,"{""sqft_living"":1750.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1750.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.18029844769642508,-0.08680607471480181]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6750108387114557,0.32498916128854427,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,365,0,Cheap,Expensive,0.028385734411992086,sqft_living | grade,sqft_living: +0.036487 | grade: -0.109387,sqft_living: 1840.0 -> 1841.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7239987773679727,"{""sqft_living"":1840.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1841.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","[0.03648655735214376,0.0,0.0,0.0,-0.1093872507064578]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.25012411643827176,0.0,0.0,0.0,0.7498758835617283,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,369,0,Cheap,Expensive,0.04243134689551479,floors | grade,floors: -0.037637 | grade: -0.076771,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9368467966110576,"{""sqft_living"":2090.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2090.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.03763743996738189,-0.07677136347367575]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.3289732855808806,0.6710267144191194,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,371,0,Cheap,Expensive,0.025147743569529656,sqft_living | grade,sqft_living: +0.096212 | grade: -0.128640,sqft_living: 2180.0 -> 2181.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7021322258505319,"{""sqft_living"":2180.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2181.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","[0.09621226226629093,0.0,0.0,0.0,-0.12864037021026636]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.42789030845045517,0.0,0.0,0.0,0.5721096915495448,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,372,0,Cheap,Expensive,0.025147743569529656,sqft_living | grade,sqft_living: +0.096212 | grade: -0.128640,sqft_living: 2180.0 -> 2181.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7021322258505319,"{""sqft_living"":2180.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2181.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","[0.09621226226629093,0.0,0.0,0.0,-0.12864037021026636]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.42789030845045517,0.0,0.0,0.0,0.5721096915495448,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,377,0,Cheap,Expensive,0.008285209090735388,bathrooms | grade,bathrooms: +0.084046 | grade: -0.093373,bathrooms: 3.0 -> 3.25 (+0.0909 normalized) | grade: 7.0 -> 9.0 (+0.4000 normalized),0.49090909090909096,0.6270620308428502,"{""sqft_living"":1590.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1590.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":1.0,""grade"":9.0}","[0.0,0.0,0.08404553667231976,0.0,-0.0933729529004865]","[0.0,0.0,0.09090909090909091,0.0,0.4]","[0.0,0.0,0.47371351697721703,0.0,0.526286483022783,0.0,0.0,0.09090909090909091,0.0,0.4]",0
housing,train,388,0,Cheap,Expensive,0.05464966649553197,bathrooms | floors,bathrooms: -0.091551 | floors: -0.023422,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8289123898581899,"{""sqft_living"":2120.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2120.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.09155050686785084,-0.023421971924178428,0.0]","[0.0,0.0,-0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.7962819261595131,0.20371807384048687,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,train,392,0,Cheap,Expensive,0.021986697653176953,bathrooms | grade,bathrooms: -0.167002 | grade: +0.109078,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9521392287219007,"{""sqft_living"":1600.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1600.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.1670017298553731,0.0,0.10907847069458654]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6049029576286198,0.0,0.39509704237138016,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,399,1,Expensive,Cheap,0.02094603414221558,floors | grade,floors: +0.184626 | grade: -0.103206,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8367679032059343,"{""sqft_living"":1530.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1530.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.18462615078569464,-0.10320625505824696]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.641436290831673,0.3585637091683271,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,401,0,Cheap,Expensive,0.03129404510119534,floors | grade,floors: -0.029414 | grade: -0.029050,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9179831190941414,"{""sqft_living"":3730.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":3730.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.02941401917453234,-0.029049734293545078]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.5031154763368569,0.4968845236631431,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,403,0,Cheap,Expensive,0.004951262361172359,bathrooms | grade,bathrooms: -0.137249 | grade: +0.138018,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9396288540437968,"{""sqft_living"":1750.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1750.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.13724850240939757,0.0,0.13801795299948816]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.4986023531473393,0.0,0.5013976468526607,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,406,0,Cheap,Expensive,0.058642778759510315,sqft_living | grade,sqft_living: -0.159476 | grade: +0.050775,sqft_living: 1290.0 -> 1291.0 (+0.0003 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2002840909090909,0.8522145702074766,"{""sqft_living"":1290.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1291.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":3.0,""grade"":9.0}","[-0.1594756772190024,0.0,0.0,0.0,0.05077464235166129]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.7585038517166378,0.0,0.0,0.0,0.24149614828336222,0.0002840909090909091,0.0,0.0,0.0,0.2]",4
housing,train,408,0,Cheap,Expensive,0.050528138355341846,bathrooms | floors,bathrooms: -0.121070 | floors: -0.028787,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8932424088426275,"{""sqft_living"":1930.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1930.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.12107014352960097,-0.028786557830840248,0.0]","[0.0,0.0,0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.8079061024998696,0.19209389750013042,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,train,417,0,Cheap,Expensive,0.02015845538503593,sqft_living | grade,sqft_living: +0.104850 | grade: -0.125167,sqft_living: 2200.0 -> 2201.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7148596609898077,"{""sqft_living"":2200.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2201.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","[0.10484953211139285,0.0,0.0,0.0,-0.1251674781386089]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.455833818539914,0.0,0.0,0.0,0.5441661814600859,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,434,1,Expensive,Cheap,0.016321987456462832,sqft_living | grade,sqft_living: +0.017080 | grade: +0.028402,sqft_living: 2450.0 -> 2449.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7731929667151298,"{""sqft_living"":2450.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2449.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.017080234790785763,0.0,0.0,0.0,0.02840183648871989]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.37553775169606585,0.0,0.0,0.0,0.6244622483039342,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
