participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,2,130101,Diabetes,1,0.833333333333,13.444,2.59853290986,18.065,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)",,,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,3,130102,Diabetes,1,0.833333333333,17.586,2.86710313096,18.065,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,4,130103,No Diabetes,1,0.833333333333,15.244,2.72418598301,18.065,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,5,130104,No Diabetes,1,0.833333333333,17.081,2.83796673466,18.065,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)",,,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,6,130105,No Diabetes,1,0.833333333333,19.375,2.96398357524,18.065,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)",,,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,7,130106,No Diabetes,0,0.833333333333,25.97,3.25694202567,18.065,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,8,130107,Diabetes,1,0.833333333333,19.154,2.9525115711,18.065,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,9,130108,Diabetes,1,0.833333333333,18.544,2.9201462866,18.065,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,10,130109,Diabetes,0,0.833333333333,16.353,2.79441136675,18.065,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,11,130110,No Diabetes,1,0.833333333333,23.727,3.16661364021,18.065,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,12,130111,No Diabetes,1,0.833333333333,21.814,3.08255196551,18.065,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,8,6,8,1,,,,,,,0.9,0,,,,,,,,0.285496418226,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,1,130200,,,0.833333333333,12.765,2.54670705069,18.065,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043) -> 65(0.369565217391)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.282608695652,Diabetes,0,0.433892061766,0.411767516955,0.407511742996,-0.00425577395896,0,,,,,,Blood Pressure,-0.282608695652,-0.0150588924702,0.092488257004,0,far from boundary,0,0,1,8,6,8,1,0.91311291664,0.118676458828,0.180282325232,-0.180282325232,0.061605866404,0.912788777824,0.9,0,,,,,,,,0.285496418226,0.279773400915,1,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,-0.282608695652,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,2,130201,,,0.833333333333,22.626,3.1190996875,18.065,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696) -> 62(0.304347826087)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,0.8,0.130434782609,Diabetes,0,0.230522588172,0.483539690781,0.47032275844,-0.0132169323409,0,,,,,,Blood Pressure,-0.130434782609,-0.101329814613,0.02967724156,1,near boundary,0,0,1,8,6,8,1,0.940313115014,0.0323992776757,0.0627733455214,-0.0627733455214,0.0303740678457,0.906531427351,0.9,0,,,,,,,,0.285496418226,0.121017069712,1,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,-0.130434782609,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,3,130202,,,0.833333333333,8.334,2.120343533,18.065,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147) -> 28.37216(0.28)
""Age"" - 40(0.513513513514)",,0.8,0.194150042147,No Diabetes,1,0.0825,0.4679117222,0.5249906393,0.0570789171007,1,,,,,,BMI,-0.194150042147,0.29399384347,0.0249906393,0,far from boundary,0,1,1,8,6,8,1,0.96116999157,0.0764467974998,0.0560870287736,0.0560870287736,-0.0203597687262,0.904144626781,0.9,0,,,,,,,,0.285496418226,0.187488389557,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,0,-0.194150042147,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,4,130203,,,0.833333333333,9.204,2.21963817217,18.065,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 31.21936(0.38)
""Age"" - 29(0.216216216216)",,0.8,0.28732228154,No Diabetes,1,0.1775,0.463741061238,0.558080744692,0.0943396834534,1,,,,,,BMI,-0.28732228154,0.328340993771,0.058080744692,0,far from boundary,0,1,1,8,6,8,1,0.942702830345,0.0867721396761,0.136041894791,0.136041894791,0.0492697551151,0.942702830345,0.9,0,,,,,,,,0.285496418226,0.284690877159,1,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,-0.28732228154,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,5,130204,,,0.833333333333,25.018,3.21959556579,18.065,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 62(0.304347826087)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.260869565217,Diabetes,0,0.360957370781,0.492607340351,0.499569849519,0.00696250916739,1,,,,,,Blood Pressure,-0.260869565217,0.026689618475,0.000430150481,1,near boundary,0,0,1,8,6,8,1,0.947826086956,0.0165789274235,0.00116514609962,-0.00116514609962,-0.0154137813239,0.904028614112,0.9,0,,,,,,,,0.285496418226,0.257093925028,1,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,-0.260869565217,0,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,6,130205,,,0.833333333333,8.68,2.16102152867,18.065,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746) -> 30(0.337173363304)
""Age"" - 22(0.027027027027)",,0.8,0.351222253442,No Diabetes,1,0.185326636696,0.44484721091,0.54539749263,0.10055028172,1,,,,,,BMI,-0.351222253442,0.286286762113,0.04539749263,0,far from boundary,0,1,1,8,6,8,1,0.890480035956,0.132294051113,0.152682547174,0.152682547174,0.0203884960601,0.888726728284,0.9,0,,,,,,,,0.285496418226,0.351354899265,1,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,-0.351222253442,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,7,130206,,,0.833333333333,23.705,3.16568599635,18.065,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 29.51104(0.32)
""Age"" - 27(0.162162162162)",,0.8,0.421078954763,No Diabetes,1,0.32,0.477129570752,0.558970210945,0.0818406401925,1,,,,,,BMI,-0.421078954763,0.194359369583,0.058970210945,0,far from boundary,0,1,1,8,6,8,1,0.932495649301,0.054673871648,0.267969037855,0.267969037855,0.213295166207,0.932495649301,0.9,0,,,,,,,,0.285496418226,0.424233314427,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,-0.421078954763,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,8,130207,,,0.833333333333,9.236,2.22310889149,18.065,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751) -> 230(0.400065990266)
""BMI"" - 39.4(0.66732228154)
""Age"" - 30(0.243243243243)",,0.8,0.433061123484,Diabetes,0,0.605383405024,0.4427041147,0.460938079541,0.0182339648412,1,,,,,,Insulin,-0.433061123484,0.0421048296705,0.039061920459,0,far from boundary,0,0,1,8,6,8,1,0.943917496401,0.137479314236,0.0935064664118,-0.0935064664118,-0.0439728478247,0.91781588691,0.9,0,,,,,,,,0.285496418226,0.436733782529,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,-0.433061123484,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,9,130208,,,0.833333333333,14.548,2.67745352712,18.065,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 30.08048(0.34)
""Age"" - 56(0.945945945946)",,0.8,0.246541163248,Diabetes,0,0.0075,0.378484007523,0.496456202341,0.117972194818,1,,,,,,BMI,-0.246541163248,0.47850911898,0.003543797659,0,far from boundary,0,0,1,8,6,8,1,0.95069176735,0.187566199816,0.00401117400494,-0.00401117400494,-0.183555025811,0.816597090216,0.9,0,,,,,,,,0.285496418226,0.242145735269,1,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0,-0.246541163248,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,10,130209,,,0.833333333333,14.658,2.6849862615,18.065,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1) -> 31.21936(0.38)
""Age"" - 31(0.27027027027)",,0.8,0.62,No Diabetes,1,0.52,0.475402330642,0.627234151931,0.151831821289,1,,,,,,BMI,-0.62,0.244890034337,0.127234151931,0,far from boundary,0,1,1,8,6,8,1,0.923563229664,0.0585422796506,0.330471157787,0.330471157787,0.271928878136,0.848715375427,0.9,0,,,,,,,,0.285496418226,0.631758866667,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,-0.62,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,11,130300,,,0.833333333333,3.686,1.30454185925,18.065,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091) -> 337(0.620720943661)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.31345376557,No Diabetes,0,0.413535951577,0.47914363584,0.499673428561,0.0205297927214,1,,,,,,Insulin,0.31345376557,0.0654954413582,0.000326571439,0,far from boundary,0,0,1,8,6,8,1,0.883303869087,0.0510070332363,0.00165676374414,-0.00165676374414,-0.0493502694922,0.883303869087,0.9,0,,,,,,,,0.285496418226,0.311952701807,1,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0.31345376557,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,12,130301,,,0.833333333333,3.789,1.33210213204,18.065,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524) -> 298(0.540295306442)
""BMI"" - 29.9(0.33366114077)
""Age"" - 31(0.27027027027)",,0.8,0.356759877918,No Diabetes,0,0.458098737148,0.471507571159,0.486643699583,0.0151361284235,1,,,,,,Insulin,0.356759877918,0.0424266554631,0.013356300417,0,far from boundary,0,0,1,8,6,8,1,0.922582997247,0.0681400565705,0.0319148057432,-0.0319148057432,-0.0362252508273,0.922582997247,0.9,0,,,,,,,,0.285496418226,0.35713205862,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0.356759877918,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,13,130302,,,0.833333333333,6.15,1.81645208182,18.065,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916)
""BMI"" - 29.5(0.319612250632) -> 33.49712(0.46)
""Age"" - 37(0.432432432432)",,0.8,0.140387749368,Diabetes,1,0.025,0.457524313708,0.509886523898,0.05236221019,1,,,,,,BMI,0.140387749368,0.372982759719,0.009886523898,0,far from boundary,0,1,1,8,6,8,1,0.971922450126,0.0899558203792,0.0208901676398,0.0208901676398,-0.0690656527394,0.90091882682,0.9,0,,,,,,,,0.285496418226,0.131400560914,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0,0.140387749368,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,14,130303,,,0.833333333333,8.416,2.130134656,18.065,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785) -> 341(0.628969726965)
""BMI"" - 26(0.196684461928)
""Age"" - 51(0.810810810811)",,0.8,0.42481234018,Diabetes,1,0.525627878252,0.461206551844,0.569318822694,0.108112270849,1,,,,,,Insulin,0.42481234018,0.254494186311,0.069318822694,0,far from boundary,0,1,1,8,6,8,1,0.915037531964,0.0439971594513,0.151929213154,0.151929213154,0.107932053702,0.766120664978,0.9,0,,,,,,,,0.285496418226,0.428128190756,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0.42481234018,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,15,130304,,,0.833333333333,5.686,1.73800701323,18.065,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312) -> 448(0.84962468036)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243)",,0.8,0.319640353048,No Diabetes,0,0.452868085557,0.456284584367,0.482515494665,0.026230910298,1,,,,,,Insulin,0.319640353048,0.0820638259465,0.017484505335,0,far from boundary,0,0,1,8,6,8,1,0.93607192939,0.104700083858,0.0722439342734,-0.0722439342734,-0.0324561495848,0.861877620921,0.9,0,,,,,,,,0.285496418226,0.318406895638,1,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0.319640353048,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,16,130305,,,0.833333333333,7.803,2.05450827513,18.065,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528) -> 308(0.560917264703)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027)",,0.8,0.140229316176,Diabetes,1,0.0134172647035,0.498825750363,0.501658493879,0.00283274351596,1,,,,,,Insulin,0.140229316176,0.0202007939082,0.001658493879,1,near boundary,0,1,1,8,6,8,1,0.895965009374,0.0975567477394,0.0426729924877,0.0426729924877,-0.0548837552516,0.782176635769,0.9,0,,,,,,,,0.285496418226,0.131235274553,1,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0.140229316176,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,17,130306,,,0.833333333333,20.478,3.01935113915,18.065,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002)
""BMI"" - 39.1(0.656785613936) -> 40.61512(0.71)
""Age"" - 42(0.567567567568)",,0.8,0.0532143860635,Diabetes,1,0.0475,0.47579270031,0.51485013476,0.0390574344502,1,,,,,,BMI,0.0532143860635,0.733963827067,0.01485013476,0,far from boundary,0,1,1,8,6,8,1,0.922068128429,0.0253928635876,0.0161433021868,0.0161433021868,-0.00924956140077,0.91217697788,0.9,0,,,,,,,,0.285496418226,0.0404564361295,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0,0.0532143860635,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,18,130307,,,0.833333333333,4.084,1.4070769003,18.065,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265) -> 351(0.649591685226)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.344386702961,No Diabetes,0,0.472906652385,0.410097907251,0.497265671297,0.0871677640458,1,,,,,,Insulin,0.344386702961,0.253110132582,0.002734328703,0,far from boundary,0,0,1,8,6,8,1,0.931122659408,0.0898788564425,0.00595446967439,-0.00595446967439,-0.0839243867681,0.851834961393,0.9,0,,,,,,,,0.285496418226,0.344223670959,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0.344386702961,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,19,130308,,,0.833333333333,5.238,1.65593974609,18.065,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916) -> 288(0.519673348181)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.305204982265,Diabetes,1,0.407189387997,0.466495820489,0.545573486438,0.0790776659485,1,,,,,,Insulin,0.305204982265,0.259096903863,0.045573486438,0,far from boundary,0,1,1,8,6,8,1,0.938959003547,0.0133659365246,0.10970696267,0.10970696267,0.0963410261459,0.816259967532,0.9,0,,,,,,,,0.285496418226,0.303347110033,1,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0.305204982265,0,0
R_7fkaVj6Cj5a5aHy,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,20,130309,,,0.833333333333,7.571,2.02432515912,18.065,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356) -> 351(0.649591685226)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027)",,0.8,0.0845500288707,No Diabetes,0,0.229361071298,0.481679327756,0.495378064941,0.0136987371841,1,,,,,,Insulin,0.0845500288707,0.162019308178,0.004621935059,1,near boundary,0,0,1,8,6,8,1,0.983089994226,0.102945766638,0.0276321156466,-0.0276321156466,-0.0753136509914,0.900984182257,0.9,0,,,,,,,,0.285496418226,0.0731475300788,1,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0.0845500288707,0,0
R_5CmrhV8y0KDd2Bn,diabetes,attribution,Glucose + BMI,training,Diabetes,,1,130100,Diabetes,1,0.583333333333,39.5,3.67630067191,13.092,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)","""Glucose"" - -56% toward Diabetes
""BMI"" - -44% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,10,10,10,1,,,,,,,0.95,0,,,,,,,,0.323202619658,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_5CmrhV8y0KDd2Bn,diabetes,attribution,Glucose + BMI,training,Diabetes,,2,130101,Diabetes,1,0.583333333333,11.699,2.45950336807,13.092,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)","""Age"" - -50% toward Diabetes
""BMI"" - -50% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,10,10,10,1,,,,,,,0.95,0,,,,,,,,0.323202619658,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_5CmrhV8y0KDd2Bn,diabetes,attribution,Glucose + BMI,training,Diabetes,,3,130102,No Diabetes,0,0.583333333333,13.025,2.56687058764,13.092,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)","""BMI"" - -52% toward Diabetes
""Age"" - -48% toward Diabetes",,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,10,10,10,1,,,,,,,0.95,0,,,,,,,,0.323202619658,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_5CmrhV8y0KDd2Bn,diabetes,attribution,Glucose + BMI,training,No Diabetes,,4,130103,Diabetes,0,0.583333333333,14.081,2.64482637094,13.092,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)","""Glucose"" - -53% toward Diabetes
""Age"" - -47% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,10,10,10,1,,,,,,,0.95,0,,,,,,,,0.323202619658,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_5CmrhV8y0KDd2Bn,diabetes,attribution,Glucose + BMI,training,No Diabetes,,5,130104,Diabetes,0,0.583333333333,13.995,2.63870012297,13.092,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)","""Glucose"" - -70% toward Diabetes
""Insulin"" - -30% toward Diabetes",,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,10,10,10,1,,,,,,,0.95,0,,,,,,,,0.323202619658,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
