participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160214,39.177,"""Glucose"" - 104(0.251147763986) -> 113(0.327665363033)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.8,0.0765175990478,Diabetes,0,0.276611816887,0.00403975635919,0.000891616514395,-0.00314813984479,,,0,0.0765175990478,0,0,0,0,1,0,0,0,0,-0.0411426898382,0,far from boundary,0.499108383486,,0.416666666667,3,0,,1,0.98469648019,0.0501717968156,0.110308061457,0.0601362646412,,,1,,,,,,,0.891118156002
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,9.928,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 351(0.649591685226)
""BMI"" - 39.4(0.66732228154)
""Age"" - 43(0.594594594595)",,0.8,0.280458632352,Diabetes,0,0.48045450796,0.00206481615935,4.10041851034e-06,-0.00206071574084,,,0,0,0,0.280458632352,0,0,0,0,1,0,0,-0.00734766380182,0,far from boundary,0.499995899581,,0.416666666667,3,0,,1,0.877846692651,0.0664632820126,0.274338356332,0.207875074319,,,1,,,,,,,0.877846692651
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160202,13.862,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263) -> 215(0.369133052875)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541)",,0.8,0.206219582612,Diabetes,0,0.406198454309,0.0226086726886,0.0539331117591,0.0313244390706,,,1,0,0,0.206219582612,0,0,0,0,1,0,0,0.151898469941,0,far from boundary,0.446066888241,,0.416666666667,3,0,,1,0.958756083477,0.0569726484831,0.0666653142075,0.0096926657244,,,1,,,,,,,0.896150908598
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160203,7.604,"""Glucose"" - 161(0.735759224622)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255) -> 33.78184(0.47)
""Age"" - 47(0.702702702703)",,0.8,0.290876650745,Diabetes,0,0.490957989065,0.0154053958182,0.00161356353151,-0.0137918322867,,,0,0,0,0,0.290876650745,0,0,0,0,1,0,-0.0474147108452,0,far from boundary,0.498386436468,,0.416666666667,3,0,,1,0.941824669851,0.0605519329641,0.151901262207,0.0913493292434,,,1,,,,,,,0.91902364518
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160204,6.915,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 77(0.630434782609)
""Insulin"" - 122(0.177348841046) -> 196(0.329951332179)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.6,0.304776404176,Diabetes,0,0.504755275873,0.0314886929294,0.0137707606462,-0.0177179322832,,,0,0,0.152173913043,0.152602491133,0,0,0,1,1,0,0,-0.0581341994998,0,far from boundary,0.486229239354,,0.416666666667,3,0,,1,0.939044719164,0.0395820491408,0.0784619498049,0.0388799006641,,,1,,,,,,,0.888699494246
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160211,10.001,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655) -> 181(0.299018394787)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,0.8,0.105171987132,Diabetes,0,0.305154983221,0.0173759567743,0.0430408172159,0.0256648604417,,,1,0,0,0.105171987132,0,0,0,0,1,0,0,0.24402753187,0,far from boundary,0.456959182784,,0.416666666667,3,0,,1,0.916034579174,0.0747170723186,0.103682362658,0.0289652903392,,,1,,,,,,,0.937224028138
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160200,8.105,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 211(0.36088426957)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.8,0.17528664522,No Diabetes,1,0.449182684787,0.011786029432,0.682985267171,0.671199237739,,,1,0,0,0.17528664522,0,0,0,0,1,0,0,3.82915216899,0,far from boundary,0.182985267171,,0.416666666667,3,1,,1,0.959020741903,0.0980127823706,0.0161967763429,-0.0818160060278,,,1,,,,,,,0.898385933159
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160201,12.024,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 70(0.478260869565) -> 77(0.630434782609)
""Insulin"" - 200(0.338200115483) -> 312(0.569166048008)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",,0.6,0.383139845568,Diabetes,0,0.660488686614,1.00978194599e-05,1.10810752792e-06,-8.98971193198e-06,,,0,0,0.152173913043,0.230965932525,0,0,0,1,1,0,0,-2.34632655308e-05,0,far from boundary,0.499998891892,,0.416666666667,3,0,,1,0.944873935792,0.281142117469,0.250914291313,-0.0302278261562,,,1,,,,,,,0.921411246279
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160213,11.086,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 145(0.224779345047) -> 196(0.329951332179)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.105171987132,Diabetes,0,0.30516786274,0.00760236055804,0.00181893918074,-0.0057834213773,,,0,0,0,0.105171987132,0,0,0,0,1,0,0,-0.0549901312603,0,far from boundary,0.498181060819,,0.416666666667,3,0,,1,0.978965602573,0.0929170929375,0.159053518462,0.0661364255247,,,1,,,,,,,0.922153497666
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160212,7.452,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 337(0.620720943661)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.8,0.268085457395,Diabetes,0,0.468081333003,0.0145223683682,7.22898614377e-06,-0.014515139382,,,0,0,0,0.268085457395,0,0,0,0,1,0,0,-0.0541437029932,0,far from boundary,0.499992771014,,0.416666666667,3,0,,1,0.946382908521,0.0372518432215,0.279526538472,0.24227469525,,,1,,,,,,,0.834539272621
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160206,14.864,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 220(0.379444032005)
""BMI"" - 19.4(0) -> 29.22632(0.31)
""Age"" - 22(0.027027027027) -> 26(0.135135135135)",,0.4,0.702691132112,No Diabetes,0,1.16421403914,2.60449439793e-11,8.8381703133e-05,8.8381677088e-05,,,1,0,0,0.284583024004,0.31,0.108108108108,0,0,1,1,1,0.000125775996094,0,far from boundary,0.499911618297,,0.416666666667,3,0,,0,0.936997146397,0.558946397893,0.123459296338,-0.435487101555,,,1,,,,,,,0.845236304244
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160217,5.526,"""Glucose"" - 112(0.319163407584)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135) -> 31(0.27027027027)",,0.8,0.135135135135,Diabetes,1,0.127010023116,0.155856767991,0.932268129435,0.776411361444,,,1,0,0,0,0,0.135135135135,0,0,0,0,1,5.74544407469,1,near boundary,0.432268129435,,0.416666666667,3,1,,0,0.976460668286,0.030760691058,0.0718567173228,0.0410960262648,,,1,,,,,,,0.856194283877
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160207,14.031,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 81(0.717391304348)
""Insulin"" - 85(0.10104759548) -> 245(0.430998927658)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",,0.6,0.482125245222,Diabetes,1,0.421256966874,3.06571688036e-06,0.999966911634,0.999963845917,,,1,0,0.152173913043,0.329951332179,0,0,0,1,1,0,0,2.07407485052,0,far from boundary,0.499966911634,,0.416666666667,3,1,,1,0.903574950955,0.204135275223,0.119528940445,-0.0846063347781,,,1,,,,,,,0.89930180729
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160205,6.285,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 133(0.200032995133)
""BMI"" - 19.5(0) -> 25.24024(0.17)
""Age"" - 28(0.189189189189)",,0.6,0.349411036872,No Diabetes,0,0.595495049092,4.55950587885e-06,6.69305275308e-05,6.2371021652e-05,,,1,0,0,0.179411036872,0.17,0,0,0,1,1,0,0.000178503295747,0,far from boundary,0.499933069472,,0.416666666667,3,0,,1,0.96490089958,0.284435118814,0.180870092079,-0.103565026735,,,1,,,,,,,0.918874003515
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160219,8.839,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 235(0.410376969397)
""BMI"" - 28.6(0.288002247822) -> 35.49016(0.53)
""Age"" - 26(0.135135135135)",,0.6,0.437906355659,Diabetes,1,0.445916121536,0.051363697101,0.994503899301,0.9431402022,,,1,0,0,0.195908603481,0.241997752178,0,0,0,1,1,0,2.15374860404,1,near boundary,0.494503899301,,0.416666666667,3,1,,1,0.919582534277,0.038863565943,0.108706660928,0.0698430949854,,,1,,,,,,,0.851763955986
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160209,11.806,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 201(0.340262311309)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.8,0.268085457395,Diabetes,1,0.155662283394,4.04768338846e-06,0.974722675777,0.974718628094,,,1,0,0,0.268085457395,0,0,0,0,1,0,0,3.6358504395,0,far from boundary,0.474722675777,,0.416666666667,3,1,,1,0.946382908521,0.215219871146,0.0476393549993,-0.167580516146,,,1,,,,,,,0.88552867619
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160208,22.795,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304) -> 84(0.782608695652)
""Insulin"" - 75(0.0804256372185) -> 138(0.210343974264)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",,0.6,0.347309641393,No Diabetes,0,0.547390979713,0.0118459203727,0.00540738076776,-0.00643853960489,,,0,0,0.217391304348,0.129918337045,0,0,0,1,1,0,0,-0.0185383267193,0,far from boundary,0.494592619232,,0.416666666667,3,0,,1,0.930538071721,0.0900870805017,0.106756190667,0.0166691101657,,,1,,,,,,,0.872284076558
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160218,9.527,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 283(0.509362369051)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.18559762435,No Diabetes,0,0.38567896267,0.0239115963161,0.0102815405804,-0.0136300557358,,,0,0,0,0.18559762435,0,0,0,0,1,0,0,-0.0734387403047,0,far from boundary,0.48971845942,,0.416666666667,3,0,,1,0.96288047513,0.0818222236912,0.110576754005,0.0287545303142,,,1,,,,,,,0.884854362037
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160215,5.381,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 172(0.280458632352)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.8,0.136104924524,Diabetes,1,0.136092045004,0.077624123637,0.923494329182,0.845870205545,,,1,0,0,0.136104924524,0,0,0,0,1,0,0,6.214839092,1,near boundary,0.423494329182,,0.416666666667,3,1,,1,0.951577196372,0.0606767911965,0.0627447922836,0.00206800108715,,,1,,,,,,,0.826604967713
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160216,8.712,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 225(0.389755011136)
""BMI"" - 35.5(0.530345602697) -> 40.3304(0.7)
""Age"" - 28(0.189189189189)",,0.6,0.386184959045,Diabetes,1,0.186090741205,0.0575860454833,0.999991585391,0.942405539908,,,1,0,0,0.216530561742,0.169654397303,0,0,0,1,1,0,2.44029581638,1,near boundary,0.499991585391,,0.416666666667,3,1,,1,0.922763008191,0.034821278767,0.188072534167,0.1532512554,,,1,,,,,,,0.822786577733
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,1,160108,26.616,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,2,160110,13.304,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,3,160109,5.123,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,4,160107,5.862,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,5,160106,6.146,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,6,160111,6.214,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,7,160103,5.244,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,8,160102,18.441,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,9,160100,9.017,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,10,160104,5.318,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,11,160105,5.54,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,12,160101,6.95,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160200,21.202,"""Glucose"" - 154(0.676245536473) -> 97(0.191634075837)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 75(0.0804256372185)
""BMI"" - 31.3(0.382832256252) -> 27.518(0.25)
""Age"" - 37(0.432432432432)",,0.4,0.72261570402,No Diabetes,1,0.796545751409,0.011786029432,0.999994743487,0.988208714055,,,1,-0.484611460636,0,-0.105171987132,-0.132832256252,0,1,0,1,1,0,1.36754392211,0,far from boundary,0.499994743487,,0.666666666667,2,1,,1,0.970307729789,0.0980127823706,0.237365967898,0.139353185527,,,0,,,,,,,0.970307729789
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,13.815,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 26.94856(0.23)
""Age"" - 43(0.594594594595)",,0.8,0.43732228154,Diabetes,0,0.637318157148,0.00206481615935,0.146181687639,0.14411687148,,,1,0,0,0,-0.43732228154,0,0,0,0,1,0,0.329543857158,0,far from boundary,0.353818312361,,0.666666666667,2,0,,1,0.937321485927,0.0664632820126,0.0170568398774,-0.0494064421352,,,0,,,,,,,0.887728293129
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,14.811,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 128(0.189722016003)
""BMI"" - 37.1(0.586541163248) -> 28.08744(0.27)
""Age"" - 56(0.945945945946)",,0.6,0.479454633511,No Diabetes,1,0.479458757903,0.0145223683682,0.999999672091,0.985477303723,,,1,0,0,-0.162913470263,-0.316541163248,0,0,0,1,1,0,2.05541303565,0,far from boundary,0.499999672091,,0.666666666667,2,1,,1,0.904217361779,0.0372518432215,0.155234405897,0.117982562675,,,0,,,,,,,0.83338815828
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160214,10.335,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 94(0.119607357915)
""BMI"" - 29.9(0.33366114077) -> 26.94856(0.23)
""Age"" - 41(0.540540540541)",,0.6,0.231517281989,No Diabetes,1,0.0314230641497,0.00403975635919,0.999787220483,0.995747464124,,,1,0,0,-0.127856141219,-0.10366114077,0,0,0,1,1,0,4.30096386572,0,far from boundary,0.499787220483,,0.666666666667,2,1,,1,0.953696543602,0.0501717968156,0.133985194726,0.0838133979103,,,0,,,,,,,0.941642678572
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160201,12.437,"""Glucose"" - 187(0.956810066315) -> 106(0.268151674885)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 114(0.160851274437)
""BMI"" - 36.4(0.561955605507) -> 28.65688(0.29)
""Age"" - 36(0.405405405405)",,0.4,1.13796283798,No Diabetes,1,1.06061399694,1.00978194599e-05,0.943674780349,0.943664682529,,,1,-0.68865839143,0,-0.177348841046,-0.271955605507,0,1,0,1,1,0,0.829257908109,0,far from boundary,0.443674780349,,0.666666666667,2,1,,1,0.958867773188,0.281142117469,0.0585864035264,-0.222555713942,,,0,,,,,,,0.927628835767
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160202,13.469,"""Glucose"" - 125(0.429688828431) -> 104(0.251147763986)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263) -> 80(0.0907366163491)
""BMI"" - 31.1(0.375807811183) -> 27.80272(0.26)
""Age"" - 41(0.540540540541)",,0.4,0.366525729542,No Diabetes,1,0.222184901233,0.0226086726886,0.999995255021,0.977386582333,,,1,-0.178541064445,0,-0.072176853914,-0.115807811183,0,1,0,1,1,0,2.66662475116,0,far from boundary,0.499995255021,,0.666666666667,2,1,,1,0.95067448859,0.0569726484831,0.174169393677,0.117196745194,,,0,,,,,,,0.924025522537
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160204,8.574,"""Glucose"" - 125(0.429688828431) -> 99(0.208637986737)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046) -> 65(0.0598036789574)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.6,0.338596003782,No Diabetes,1,0.138617132085,0.0314886929294,0.999999998761,0.968511305831,,,1,-0.221050841694,0,-0.117545162089,0,0,1,0,1,0,0,2.86037429566,0,far from boundary,0.499999998761,,0.666666666667,2,1,,1,0.932856941417,0.0395820491408,0.239055757382,0.199473708241,,,0,,,,,,,0.902785634115
